,raw,processed,label
1864,Hr pertama perpanjangan PPKM dan tol macet..,hari pertama perpanjangan tol macet,0
1865,"@Dennysiregar7 @aniesbaswedan wakakkaka... bener juga yak...

semangat semangat
cariii duit lagi hari ini.
.
.
.
eh ppkm di perpanjang gk sih?",wakakkaka benar iya semangat semangat cari duit hari eh perpanjang gak sih,2
1866,"@sleepinjiva mereka ga berfikir kalo ekonomi bakal oleng contohnya pekerja informal dg upah harian, pkl. Apalagi adanya ppkm ini, berapa kerugian perhari mall tenant dan toko2 yg dipaksa off, siapa yg menanggung biaya hidup pekerjanya? Sedangkan pekerjanya sendiri memiliki keluarga",berpikir ekonomi bakal oleng contohnya pekerja informal upah harian pkl kerugian perhari mall tenant toko dipaksa off menanggung biaya hidup pekerjanya pekerjanya memiliki keluarga,0
1867,"Seketika langsung inget mimpi gue yg itu. Kek, ko mirip banget feelnya🙂 apa itu emg sebuah pesan kalau alun2 bakal ditutup dan gelap karena adanya ppkm (?) entahlah, intinya ya begitu🤧

-tamat-",langsung ingat mimpi kayak mirip banget feelnya pesan alun bakal ditutup gelap intinya iya tamat,0
1868,"@FFOODFESS kangenn, terakhir dine in sblm ppkm",kangen terakhir dine seblum,1
1869,"#BahuMembahuAtasiPandemi
Presiden @jokowi meminta para kepala daerah dan jajarannya untuk serius menjalankan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat. Kepala daerah harus mengabaikan kepentingan politik dan fokus menangani keselamatan rakyat 🔊 https://t.co/ZUSm6T8t7F",presiden meminta kepala daerah jajarannya untuk serius menjalankan pemberlakuan pembatasan kegiatan masyarakat darurat kepala daerah mengabaikan kepentingan politik fokus menangani keselamatan rakyat,2
1870,"@duniazie Wahh ilmunya bermanfaat banget nih yaa, alhamdulillah ppkm ada dampak positifnya",ilmunya bermanfaat banget ya alhamdulillah dampak positifnya,2
1871,"PPKM Darurat untuk kepentingan bersama, ada untung ruginya, yang jelas lonjakan kasus Covid-19 berkurang.
#PatuhProkesHargaMati https://t.co/oZRKNpWKvD",darurat untuk kepentingan untung ruginya jelas lonjakan kasus covid berkurang,2
1872,"@Rikoo_0497 Nyediain kok. Tapi kalau kayak minta ttd gimana? Ttd online? :(
Kertasnya udh ada sm aku sebelum ppkm. Disuruh minta ttd ke pembimbing sm penguji. Trus serahin lagi ke prodi.

Trus kalau mau bimbingan gmn? Pembimbing aku bkn tipe yg bimbingan onlen :(",nyediain meminta ttd ttd onlen kertasnya udah disuruh meminta ttd pembimbing penguji terus serahin prodi terus bimbingan gimana pembimbing tipe bimbingan online,0
1873,agak sayang sih tryt beberapa oknum aparat ga ngerti kebijakan PPKM juga jadi asal tutup tempat usaha aja,sayang sih tryt oknum aparat mengerti kebijakan jadi asal tutup tempat usaha,0
1874,Pemuda Karang Taruna Kota Jayapura Dukung Instruksi Presiden Terkait PPKM Darurat https://t.co/4YKSrOg713,pemuda karang taruna kota jayapura dukung instruksi presiden terkait darurat,2
1875,"@halahmboo Buka di sidoarjo kota mas, daerah taman pinang loh rame tp klo ppkm gini bahaya sih daerah situ",buka sidoarjo kota mas daerah taman pinang loh ramai bahaya sih daerah situ,0
1876,"PPKM tidak akan bisa menyelesaikan persoalan covid namun sejatinya PPKM akan membuat rakyat kecil susah untuk mencari nafkah hidupnya,,
@detikcom 
@kompascom 
@VIVAcoid @KompasTV",menyelesaikan persoalan covid sejatinya membuat rakyat susah untuk mencari nafkah hidupnya,0
1877,"Hampir 1 bln PPKM berlangsung,
• rakyat makin terpuruk
• aparat dibanyak tempat mlkukan kekerasan &amp; intimidasi
• BST/BLT yg dijanjikan nilainya sangat kecil dan telat

Pdhal sdh masuk di bln ke 17 pandemi di negeri ini...5 bln lagi sdh milad ke-2th🤔

#RejimGagalSegalanya https://t.co/BpKgkMpN6W",bulan berlangsung rakyat terpuruk aparat dibanyak tempat mlkukan kekerasan amp intimidasi bst blt dijanjikan nilainya terlambat masuk bulan pandemi negeri bulan milad tahun,0
1878,Ppkm di perpanjang sampe kamu sadar kalo kamu itu cuma badutnya dia doang.,perpanjang sadar badutnya doang,1
1879,"Ga sebel ama ppkm nya ko 
Tapi sebel dikit deh . Kmrn botram juga uda lagi naek2 nya eh lockdown. Dan berimbas matinya usaha gue yg gue rintis dr awal dr muter2 pake bemo

Skrg juga gitu baru bikin booth di depan dan mulai rame yg dateng eh ppkm smoga bisa bertahan .",sebel nya sebel dikit deh kemarin botram naik nya eh lockdown berimbas matinya usaha rintis awal muter pakai bemo baru booth mulai ramai datang eh semoga bertahan,0
1880,Mendukung penerapan PPKM level 4 untuk melindungi kesehatan Rakyat dan  cegah lonjakan COVID-19 https://t.co/P9WnQApsTm,mendukung penerapan level untuk melindungi kesehatan rakyat cegah lonjakan covid,2
1881,"Sabtu pagi, weekend masih ppkm keluar motoran buang jenuh liat jalanan sepi cuaca agak cerah pengin tak nikmati ke halang baliho, sial!",sabtu pagi weekend keluar motoran buang jenuh lihat jalanan sepi cuaca cerah pengin nikmati halang baliho sial,0
1882,pemerintah telah menerapkan ppkm darurat di seluruh indonesia mualia tanggal 3 juli 2021. Saya minta masyarakat tetap patuhi protokol kesehatan dan tetap dirumah aja . Sekarang ini kondisinya lagi darurat negara tetangga kita udah di locdown.,pemerintah menerapkan darurat indonesia mualia tanggal juli meminta masyarakat tetap patuhi protokol kesehatan tetap dirumah kondisinya darurat negara tetangga locdown,2
1883,ini ppkm diperpanjang gmn gw mau survei ke asrama anjir 🙃,diperpanjang gimana survei asrama  ,0
1884,@yourbae bismillah tf buat biaya hidup selama ppkm 🙏🏻,bismillah tf biaya hidup,1
1885,"Ini level ppkm udah kek level geprek aja :""",level kayak level geprek,1
1886,@traveloka agustus ini cuti rencana melipir ke bajo sebelum pulang ke bali tp masih ppkm 🥺,agustus cuti rencana melipir bajo pulang bali,0
1887,!upi hallo adakah yang kehilangan ktm lalu urus-urus selama ppkm ini gimana?,upi halo adakah kehilangan ktm urus urus,1
1888,@Penyair_Berdiri Patuhi aturan PPKM Darurat,patuhi aturan darurat,2
1889,"semua takutnya klo kesna malah bwa virus kan.

lalu, mlm tdi dikabarin tante yg di Serang jatoh di kmr mndi, dibwa ke rs ditolak semua krn penuh, smp akhirnya meninggal (tante pnya asem lambung jga). Lgi"" kita ga bsa ksna krn lgi ppkm jga, jdi cma bsa vc-an sma yg dsna.",takutnya kesna bwa virus malam dikabarin tante serang jatuh kmr mndi dibwa rs ditolak penuh meninggal tante punya asam lambung ksna jadi video call an disana,0
1890,"@CNNIndonesia dari mulai masyarakat kecil pegawai lepas harian sampe yang ditatap tidak akan tersenggol dengan penerapan ppkm, semua pasti kena dampak buruk dari pandemi ini",mulai masyarakat pegawai lepas harian ditatap tersenggol penerapan kena dampak buruk pandemi,0
1891,"Ini karya Drawing yang saya buat dimalam Minggu kemarin selepas jam 11-an, mencoba mewarnai suasana PPKM yang semakin memuakkan dan menjemukan 😢
Judul: ""Muak"", tinta China di atas kertas berukuran 29,7 cm X 21 cm 10 Juli 2021. 
#dirumahaja #ngajedogwehdiimahsiateh #cicing https://t.co/ZQvN5W61PH",karya drawing dimalam minggu kemarin selepas jam an mencoba mewarnai suasana memuakkan menjemukan judul muak tinta china atas kertas berukuran juli,0
1892,selama PPKM harga pindang yg tadinya sekeranjang 6500 - 7000 sekarang jadi 9000 😌,harga pindang sekeranjang jadi,0
1893,"hi guys apa kabar kalian semua? semoga semuanya dalam keadaan baik"" saja yahhh. seperti yg sudah kita lakukan saat ini kita semua lagi dalam masa PPKM Darurat Jawa Bali yang sudah dan akan berlangsung dari tgl 3-20 Juli 2021.",hai teman-teman kabar semoga keadaan baik ya lakukan masa darurat jawa bali berlangsung tanggal juli,2
1894,"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU
Lindungi diri dan keluargamu dgn patuh PROKES dan PPKM
Ingatkan juga saudara teman dan lingkunganmu utk selalu PATUH PPKM

Semoga pandemi ini cepat berlalu , Amin 🙏🙏",patuh indonesia sehat maju lindungi keluargamu patuh prokes ingatkan saudara teman lingkunganmu untuk patuh semoga pandemi cepat berlalu amin,2
1895,"Sebetulnya, langkah pemerintah melakukan perpanjangan PPKM adalah guna menurunkan angka covid di Indonesia. Dengan adanya PPKM kita di tuntut untuk dirumah saja. Dampaknya, angka covid akan turun secara signifikan https://t.co/LFLBTtF0n4",langkah pemerintah melakukan perpanjangan guna menurunkan angka covid indonesia tuntut untuk dirumah dampaknya angka covid turun secara signifikan,2
1896,"bingung deh kl ngomelin cowo tuh knp mereka milih diem? kan bikin aing mikir, ini org ngerasa bersalah trs mikir apa males diomelin trs nnt diulang lg. dsr stn ajg ppkm asmr",bingung deh kalo ngomelin cowok memilih diam mikir orang merasa bersalah terus mikir malas diomelin terus diulang dasar stn anjing asmr,0
1897,"@PoPoeet Weleh..aku lagi ngopi ni. Gak usah masak,beli aja..kasian orang warung kena PPKM jd sepiii 😄",weleh ngopi perlu masak beli kasihan orang warung kena jadi sepi,0
1898,"@CintaNirmala2 @L42454thie 17 agustus tiba tiba virus lenyap, PPKM tidak ada. Setelah 17 agustus PPKM lagi. Goblok yang di pertontonkan...

#2021HarusGantiPresiden 
#2021HarusGantiPresiden",agustus tiba tiba virus lenyap agustus bodoh pertontonkan,1
1899,"@yoodiest gapapa lagi ppkm juga, happy ied adha ya🥰",gapapa bahagia ied adha iya,2
1900,@mellywardini bjb-bjb ppkm lv 4,bjb bjb lv,1
1901,Pakar usul PPKM Darurat diperpanjang sampai kamu sadar kalau kamu dan dirinya tak mungkin bersatu 🗿,pakar usul darurat diperpanjang sadar bersatu,1
1902,Welcum PPKM Diperketat. Semoga kasus kopit cepat turun drastis,welcum diperketat semoga kasus kopit cepat turun drastis,2
1903,@detikcom Di tambah terus...apakah sudah ada yg dapat saat ppkm kemaren ya????,tambah terus kemarin iya,1
1904,Antara demo dan ppkm sepertinya berpacu dalam melodi.,demo berpacu melodi,1
1905,@rasjawa Terima kasih @IndiHome yang telah membuat aku hoream streaming video. sungguh hari-hari PPKM yang menegangkan. 🤯🤯 https://t.co/F05gB3lccK,terima kasih membuat hoream streaming video sungguh hari hari menegangkan,0
1906,"Ini temen kok nekat amat ya nikah pas ppkm gini. Kalo akad doang ya gpp, lah ini juga sama resepsinya segala mana undang2. Gue takut banget datengnya anjay",teman nekat iya nikah pas akad doang iya tidak apa-apa resepsinya undang takut banget datengnya anjay,0
1907,Pada akhirnya negara luar melakukan PPKM terhadap WNI.,negara luar melakukan wni,1
1908,Rakyat MAYORITAS NKRI PANCASILAku kenapa Kita semakin MENDERITA AYOOO PPKM ALIAS perbanyak pergi Ka Masjid bgi Muslim.yg lain ka Tempat doa masing2 AMALKEN PANCASILAXE SILA 1 MAKA 4 SILA LAINXA NOROK PASTIXE,rakyat mayoritas nkri pancasilaku menderita ayo alias perbanyak pergi kakak masjid muslim kakak tempat doa amalken pancasilasila sila lainnorok pastixe,0
1909,"@RenaHoston178 PPKM 
Pelan Pelan Kan Membaik 
🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 PASTI BISA!!!!!",pelan pelan membaik,2
1910,"Shift 3 terakhir, gara"" adanya ppkm 🤗👭👭 https://t.co/INfbAVb8nL",shift terakhir gara,1
1911,"@KompasTV Kalau masa ppkm gini ? Kita memang ada bantuan ya bro and sis dari bansos? Maaf karena penasaran di tv dan di berita ada saya dengar ,apakah itu benar?",masa bantuan iya saudara laki-laki sis bansos maaf penasaran tv berita dengar benar,1
1912,PPKM level 12 jadi patung https://t.co/dkPtsSm63G,level jadi patung,1
1913,Pemerintah tdk melarang warga beribadah. PPKM Rakyat sehat https://t.co/pALrWiNKHl,pemerintah melarang warga beribadah rakyat sehat,2
1914,"@Julharry @muannas_alaidid @DivHumas_Polri Selalu bikin kluster baru adalh pengacau .
Kluster lebaran sdh panen n blm kelar2.
Kluster demo ppkm dibandung blm dipanen.
Mau bikin kluster lg hari ini...kpn indo berhenti panen??
Jgn mimpi lh covid akn turun",kluster baru adalh pengacau kluster lebaran panen kelar kluster demo dibandung dipanen kluster hari indonesia berhenti panen mimpi covid turun,0
1915,"@yulianidwia Bosen li, ppkm mulu :(",bosan li terus,0
1916,"Masa iya kamu mau Pandemi panjang terus. Jadi taati aturan PPKM Yaa. Jangan nakal keluyuran kalo gak ada kepentingan. Ingat, semua orang punya hak keluar dari Pandemi ini. https://t.co/wFdG6Nk3zv",masa iya pandemi panjang terus jadi taati aturan ya nakal keluyuran kepentingan ingat orang punya hak keluar pandemi,2
1917,"Hebat bgt ppkm ini aku keluar nek ada kepentingan doang, kek kmrn ke bates cuman nengokin rumah. Terus malemnya beli kebab itu juga dibawa pulang. Ah sptnya skrng aku udah hebat dalam menahan nafsu",hebat banget keluar nek kepentingan doang kayak kemarin bates nengokin rumah terus malemnya beli kebab dibawa pulang ah sptnya hebat menahan nafsu,1
1918,"Wah manfaatin waktu luang selama PPKM buat berkarya yuk... ikut Lomba Penulisan Cerpen BPJS Kesehatan ajah guysss

https://t.co/IA7vKKb8bX

 #BPJSKesehatan
#BPJSMelayani #GotongRoyongSemuaTertolong #JKNHadirUntukRakyat https://t.co/1b4dFjcm0p",manfaatin waktu luang berkarya yuk ikut lomba penulisan cerpen bpjs kesehatan teman-teman,2
1919,"Geblek bngt gak ngecek WA kantor ini q jam 5 pagi dah berangkat ke kantor tau""nya gak jd, krna jadwal q di tukar perkara PPKM jdnya yg berangkat Bu boss aja Omo 👍",geblek banget mengecek whatsapp kantor jam pagi berangkat kantor tahu nya jadi jadwal tukar perkara jdnya berangkat bu omo,0
1920,@jokowi Setelah tanggal 20 ada episode apa lg... Apakah metode PPKM lebih efektif dan berhasil Pak??,tanggal episode metode efektif berhasil pak,1
1921,"Pada berangkat pagi buat menghindari PPKM, sama aja kan yha. Hmmm.

🤷",berangkat pagi menghindari ya hm,1
1922,Selamat pagi ... mari nikmati akhir pekan dan PPKM dengan berkumpul bersama keluarga. Tetap sehat dan semangat.,selamat pagi mari nikmati akhir pekan berkumpul keluarga tetap sehat semangat,2
1923,kalo gaada ppkm jam segini dh siap2 berangkat magang huftt kangen banget :(((((,tidak ada jam segini deh siap berangkat magang huftt kangen banget,0
1924,PPKM diperpanjang terus sampai kau jadi milikku https://t.co/6lXb7kr34h,diperpanjang terus jadi milikku,1
1925,"Pusing w klo ude gini, ppkm ppkm tai lah.",pusing ude tahi,0
1926,"@bos_sir Lockdown = Biaya ditanggung Pemerintah
PPKM = Biaya ditanggung sendiri
Negeri kita terkesan enggan mengeluarkan biaya. Prinsipnya kalau bisa untung, persetan dengan manusia🤣",lockdown biaya ditanggung pemerintah biaya ditanggung negeri terkesan enggan mengeluarkan biaya prinsipnya untung persetan manusia,0
1927,"Miris, padhal lagi PPKM level 4, gimana kita mau terbebas dari corona :( https://t.co/8tBFlRwSUH",miris padhal level terbebas corona,0
1928,"@pembayun75 @ainunnajib Justru yg chaos tuh yg model ppkm bgini,nyuruh orang ttep dirumah tp kaga ngasih apa2",chaos model nyuruh orang tetap dirumah memberikan,0
1929,"Plis knp tiba tiba gua nangis gini kngn alm.wildan huaa😭, gua mau ke makam juga msh ppkm plis😭",plis tiba tiba menangis kangen almarhum wildan huaa makam plis,0
1930,@bertanyarl g krasa ppkm ny,krasa nya,1
1931,"Presiden Umumkan Melanjutkan PPKM Level 4 Dari Tanggal 26 Juli Sampai 2 Agustus 2021.

#DesaLawanCovid19

@halimiskandarnu 
@taufikmadjid71 
@fachrilabalado 
@yusradaridesa 
@kpw4jatim 
@DewantoAndry 
@Mift4hulMunir",presiden umumkan melanjutkan level tanggal juli agustus,1
1932,@ganjarpranowo Jadi kangen pulang kampung semoga aja cepet berlalu ppkm biar bisa nengok mbah di kampung,jadi kangen pulang kampung semoga cepat berlalu menengok mbah kampung,1
1933,"@korantempo @axdwin PPKM Darurat gagal mencegah lonjakan covid,utk menghindari tanggungjawab pemerintah thdp rakyatnya jk menggunakan istilah lockdown,mari kita bantu pak @jokowi utk menemukan istilah2 berikutnya yg bs digunakan:
1. PPKM Nano
2. PPKM Ultra Darurat
3. Partial lockdown 
4. ....
5. ...",darurat gagal mencegah lonjakan covid untuk menghindari tanggungjawab pemerintah rakyatnya menggunakan istilah lockdown mari bantu pak untuk menemukan istilah berikutnya digunakan nano ultra darurat partial lockdown,0
1934,PPKM : Pande pande kau mutar,pande pande mutar,1
1935,"@Arbanat @budimandjatmiko @jokowi @DivHumas_Polri @LuhutBinsarFans @Puspen_TNI @BNPTRI @Dennysiregar7 @eko_kuntadhi @NajwaShihab Problem adalah PERILAKU MASYARAKAT yang tidak mau patuh pada pembatasan dan stay at home..
Pemerintah juga gak mau ada PPKM, gak mau ada lockdown. Tapi MASYARAKAT kita yang DABLEG.
Gak bisa dilarang mudik. Gak mo jaga jarak. Gak mo pakai masker, bahkan gak percaya covid",masalah perilaku masyarakat patuh pembatasan tinggal at rumah pemerintah lockdown masyarakat dableg dilarang mudik jaga jarak pakai masker percaya covid,0
1936,Berita menarik hari ini = apakah ppkm masih dilanjut terus? 😁,berita menarik hari dilanjut terus,1
1937,"PPKM

Pernah Peduli Kemudian Menghilang",peduli menghilang,1
1938,PPKM Pelan pelan kondisi membaik...Jumat berkah....yuk berolga,pelan pelan kondisi membaik jumat berkah yuk berolga,2
1939,"Selamat pagi... ada kabar baik nih teman-teman. Selama PPKM Darurat, Pemerintah akan memberikan bantuan sosial hingga 6,1 Triliun. Simak threadnya sampai selesai ya... https://t.co/OehgdXl80l",selamat pagi kabar baik teman teman darurat pemerintah memberikan bantuan sosial triliun simak threadnya selesai iya,2
1940,"@habibthink Klo dari sisi saya sih bkn mslh setuju atau tidaknya bang tetapi setelah selesai ppkm nya apakah masyarakat nya akan ttp patuh pada prokes atau malah balik lagi kyk sblmnya.
Akan ada lagi ppkm2 lanjutkan klo seperti itu..",sisi sih masalah setuju tidaknya mas selesai nya masyarakat nya tetap patuh prokes balik kayak lanjutkan,0
1941,"- PPKM diperpanjang ❎
- PPKM dicicil ✅",diperpanjang dicicil,1
1942,"jangan lengah! butuh kerjasama semua orang untuk memutus mata rantai penyebaran covid-19 ini, PPKM dilaksanakan dan tetap patuhi protokol 5M #JokowiAtasiPandemi https://t.co/CBO0dF0te1",lengah butuh kerjasama orang untuk memutus mata rantai penyebaran covid dilaksanakan tetap patuhi protokol,2
1943,@farahdjafar Kl kasusnya jadi turun krn perpanjangan PPKM menurutku sih oke2 aja mbak,kalo kasusnya jadi turun perpanjangan menurutku sih oke mbak,2
1944,"penyelenggara mesti ditindak min @DKIJakarta didenda kemudian di Bui,yg kerumunan tertib aja kalian Bui @KejaksaanRI, ngapain Jakarta cape-cape PPKM jika membiarkan kecolongan kek gini !

BISUL https://t.co/lCXP6aKZKG",penyelenggara mesti ditindak min didenda bui kerumunan tertib bui sedang apa jakarta lelah lelah membiarkan kecolongan kayak bisul,0
1945,"@jansen_jsp Mgkn karna dirasa ngk mungkin buat istilah PPKM Super Darurat, setelahnya akan ada lagi PPKM Super Duper Darurat jika kasus meningkat setelah diberlakukan PPKM Darurat, pemilihan istilahnya kedepan makin sulit ...",dirasa istilah super darurat setelahnya super duper darurat kasus meningkat diberlakukan darurat pemilihan istilahnya kedepan sulit,1
1946,@ganjarpranowo @ganjarpranowo pak ppkm diperpanjang sedangkan kok bank tidak diliburkan gimana nasib kami 😭😭😭🥺 berdagang dibatasi,pak diperpanjang bank diliburkan nasib berdagang dibatasi,0
1947,PPKM (Pernah Percaya Kemudian Menyesal),percaya menyesal,1
1948,"Breaking news.
Pemerintah kembali memperpanjang pemberlakuan PPKM level 4 di Jawa dan Bali hingga 23 Agustus mendatang.ada beberapa pelonggaran yang di berikan, waktu makan di tempat di warung makan dan restoran di tambah menjadi 30 menit dan tidak di perkenankan untuk ngobrol",breaking news pemerintah kembali memperpanjang pemberlakuan level jawa bali agustus mendatang pelonggaran berikan waktu makan tempat warung makan restoran tambah menjadi menit perkenankan untuk mengobrol,1
1949,"@andihiyat Lomba berbagi sebaik(ikhlas) mungkin untuk yang memerlukan dan terdampak ppkm atau covid-19.
#temantanggalmerah",lomba berbagi sebaik ikhlas untuk memerlukan terdampak covid,2
1950,"@babisapiku @BirkinDust Iya, semoga sudah bisa dine in setelah tanggal 9 Agustus 2021 ppkm level 4 berakhir l",iya semoga dine tanggal agustus level berakhir,1
1951,@is_pelssy Sampai emosi PPKM diundur².. kemana² kebanyakan aturan,emosi diundur kemana kebanyakan aturan,0
1952,"Fixxxx gw jadi nonton 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs 🇮🇹
🥺🥺🥺
Tapi kenapa pas lagi PPKM gini?
😭😭😭",fix jadi menonton vs pas,1
1953,PPKM itu bukannya dilarang Jualan tapi dilarang Miskin,dilarang jualan dilarang miskin,0
1954,@_inasraihan Cocok bgt nih. Kumpulan kuot2 ppkm,cocok banget kumpulan kuot,1
1955,"@dv12O5__ Sabar dulu, aparat masih punya senjata PPKM",sabar aparat punya senjata,0
1956,"@susipudjiastuti Mari kita focus pada kesehatan diri pribadi dan keluarga masing-masing, dengan mematuhi PPKM dengan disiplin tinggi.
Selebihnya serahkan diri (tawakal) pada kuasa Allah SWT.
Bencana ini memang menguji kesabaran umat manusia.",mari focus kesehatan pribadi keluarga mematuhi disiplin tinggi selebihnya serahkan tawakal kuasa allah swt bencana menguji kesabaran umat manusia,2
1957,@CNNIndonesia Mrk dijamin oleh negara. PpKm dijamin ga ??,dijamin negara dijamin,1
1958,"OK, kemaren rame anak menteri yg ketauan honeymoon di luar negeri itu kyknya emg gasalah deh. Ada digital artist yang aku follow di IG, dilihat dari story-nya, doi bebas keluar masuk Indonesia selama PPKM darurat. Berarti emg jalur penerbangan International di Indo gk ditutup kh?",ok kemarin ramai anak menteri ketahuan honeymoon luar negeri kayaknya enggak salah deh digital artist follow ig dilihat story nya doi bebas keluar masuk indonesia darurat berarti jalur penerbangan international indonesia gak ditutup kah,0
1959,@lagilagifanta PPKM: Pagi-Pagi Kangen kaMu 😆,pagi pagi kangen,1
1960,"PPKM meski belum sukses 100%, tapi haailnya telah menunjukkan capaian yang cukup signifikan. Penerintah melakukan kebijakan yang tepat dan terkendali.

Spy sukses makin besar, perlu kesadaran kita sbg rakyat utk taat Prokes dan Vaksin segera..!!

 https://t.co/NoLeG2Tdoi",sukses haailnya menunjukkan capaian cukup signifikan penerintah melakukan kebijakan tepat terkendali sukses besar perlu kesadaran rakyat untuk taat prokes vaksin,2
1961,"@lhaechanie_ baru-baru ini, pas blum ppkm 😁",baru baru pas,1
1962,"jangan menyerah pada keadaan, hangatkan suasana dgn semangat, 
percayalah bahwa kesulitan ini pasti teratasi

PPKM untuk keselamatan rakyat",menyerah keadaan hangatkan suasana semangat percayalah kesulitan teratasi untuk keselamatan rakyat,2
1963,"Selamat hari raya idul adha 1442h🙏

My first time lebaran jauh dari keluarga:') buat kalian yg anak rantau atau yg emg lgi gk bisa kumpul keluarga semoga semua diberi kesabaran dan kekuatan ya, aamiin.

Ngadain sholat ied di masjid/lapangan gk di tmpt kalian? or msh ppkm juga?",selamat hari raya idul adha my first time lebaran jauh keluarga anak rantau gak kumpul keluarga semoga diberi kesabaran kekuatan iya amin mengadakan sholat ied masjid lapangan gak tempat,1
1964,@kemalpalevi Seharusnya masing-masing kambing di kasih hand sanitizer takut nya abis salaman sama kambing lain yakan trus diperhatiin juga takut pas malem-malem ada yg diem-diem jalan ke mall kn lagi PPKM gak boleh itu,kambing kasih hand sanitizer takut nya habis salaman kambing yakan terus diperhatiin takut pas malam malam diam diam jalan mall,1
1965,"@KemnakerRI @BPJSTKinfo @idafauziyah @ditjenphijsk Tolong BSU ditinjau ulang , yg 2020 jg belum tersalurkan semua , ini udah PPKM lg ... Banyak program realisasinya setengah setengah . Tunaikan hak kami ....",tolong bsu ditinjau ulang tersalurkan program realisasinya setengah setengah tunaikan hak,0
1966,"I did it again!!

Yuk PPKM,  Pelan Pelan Kita Mengsingset 😁
Jangan sampe... PPKM,  Pelan Pelan Kita Melar 🤭 https://t.co/14Z1f3EHpz",did again yuk pelan pelan mengsingset pelan pelan melar,1
1967,PPKM diperpanjang. Asli gua udah lama gak ketemu bokap gua.,diperpanjang asli ketemu ayah,0
1968,"@MPrimasatya @FaldoMaldini @abdulbf hiburan lucu"" dr orang yg dpt gaji dr APBN, sdikit ngurangin rs suntuk dirumah krn PPKM..",hiburan lucu orang gaji apbn sdikit ngurangin rs suntuk dirumah,2
1969,"Harusnya kita bersyukur mempunyai SDM seperti Pak Luhut yg amat multitalenta dalam segala lini sektoran, dimulai plt mentri, koordinator ppkm, pengarah penyelamatan danau prioritas nasional, sampai tka cina. Bismillah Komisaris warteg bahari!",bersyukur mempunyai sdm pak luhut multitalenta lini sektoran dimulai plt mentri koordinator pengarah penyelamatan danau prioritas nasional tka cina bismillah komisaris warung tegal bahari,0
1970,Ppkm hari ini diperpanjang ga yaaa huhu,hari diperpanjang iya huhu,1
1971,"sch! guys karena ppkm aku belum bs ambil buku di sekolahan, trus barusan dpt tugas begini, ada yang tau ga icon apk bukunya kaya gimana? Makasiiih 😭😭 https://t.co/szfwaqxfaI",sch teman-teman ambil buku sekolahan terus barusan tugas tahu icon aplikasi bukunya kayak terima kasih,1
1972,"Pagi semua,
Gak usah dipikirin pokoknya PPKM pasti berakhir,semoga kalian kuat sampai akhir.",pagi perlu dipikirkan pokoknya berakhir semoga kuat akhir,2
1973,"Ya maklum temanmu ga datang krn ppkm, masa iya suruh terobos aja🤡",iya maklum temanmu datang masa iya suruh terobos,0
1974,"@hourlyukiyo Karena yg buat buku ini author2 kece semua. Karya mereka bagus2 engga usah diragukan lagi. Selain itu ppkm ini beuh bkin frustasi juga, engga boleh kemana2, stres daring rasanya, tugas terus2an gak ada jeda. Selain itu aku tinggal di desa, ada sktar 1 jam lebih klo naik speda",buku author kece karya bagus perlu diragukan beuh bikin frustasi kemana stres online rasanya tugas terus an jeda tinggal desa sktar jam naik speda,0
1975,Sumpah susah banget vaksin di sini ya. Beda ktp. Mau balik ke zjakarta beneran ppkm. Nanti disuruh muter nggak sih even lewat tol. 😭 Waswas banget aku belum vaksin.,sumpah susah banget vaksin iya beda ktp balik zjakarta benaran disuruh muter sih even lewat tol waswas banget vaksin,0
1976,@convomf Masih pagi setan nya baru nyampe pake gojek abis ppkm tadi malem g sempet keburu di cegat Satpol,pagi setan nya baru pakai gojek habis malam terlanjur cegat satpol,0
1977,@B0c4hkeling PPKM tekan penyebaran virus,tekan penyebaran virus,2
1978,"Melanggar PPKM DARURAT tuh
Kegiatan unfaedah jangan dbiarkan
Bubarkan segera https://t.co/w9wwx5Ta1A",melanggar darurat kegiatan unfaedah dbiarkan bubarkan,0
1979,"PPKM
Pak pak kowe mundur....ooo...",pak pak kowe mundur,0
1980,"Dulu saya suka sama PPKM, Bahasa Indonesia, olahraga, sosiologi, geografi, pokoknya anti matematika 😌",suka bahasa indonesia olahraga sosiologi geografi pokoknya anti matematika,1
1981,@Passhijab1 Ia heheh ppkm dperpanjanglg,heheh dperpanjanglg,1
1982,"Pagi min @infomalang tanya perpanjangan stnk 5 tahunan sekarang sistemnya gimana ya? Sama seperti sblm ppkm apa ada perubahan? Thx
Semoga sehat selalu min 🙏🏻",pagi min tanya perpanjangan stnk tahunan sistemnya iya seblum perubahan terimakasih semoga sehat min,1
1983,"Sekaligus menindaklanjuti arahan Ibu Gubernur di Rakor Evaluasi PPKM darurat, Pemprov memastikan telah berjalannya vaksinasi di Bandara Juanda dengan hadir dan memantau langsung ke lokasi",menindaklanjuti arahan ibu gubernur rapat koordinasi evaluasi darurat pemprov memastikan berjalannya vaksinasi bandara juanda hadir memantau langsung lokasi,1
