raw,processed,label
"PPKM sukses turun kasus positif Covit, semua usaha dn kerja keras jangan sampai sia sia, kita jaga bersama lingkungan kita dengan patuhi Prokes dn anjuran pemerintah

#TetapProkesJanganKendor https://t.co/y7v0on2f8Q",ppkm sukses turun kasus positif covit semua usaha dan kerja keras jangan sampai sia sia kita jaga bersama lingkungan kita dengan patuhi prokes dan anjuran pemerintah,2
"efek ppkm ni ner bener ya, kofisyop temen w sampek tutup dong padahal pelanggannya tu terhitung banyak",efek ppkm ini ner benar iya kofisyop teman sampai tutup dong padahal pelanggannya itu terhitung banyak,0
Bekerja di wilayah PPKM level 3 dan level 4 yang ditetapkan oleh pemerintah akan mendapat bantuan subsidi gaji #PPKMLevel4LawanCovid https://t.co/cMGOpylOOT,bekerja di wilayah ppkm level dan level yang ditetapkan oleh pemerintah akan mendapat bantuan subsidi gaji,1
"Ada yg bisa kasih perkiraan, berapa duit keluar dari baliho2 itu? Kalau disumbangin buat paket sembako terdampak PPKM, dapat berapa paket ya? https://t.co/CGndxwBokq",ada yang bisa kasih perkiraan berapa duit keluar dari baliho itu kalau disumbangin buat paket sembilan bahan pokok terdampak ppkm dapat berapa paket iya,0
"Scroll tiktok isinya jogya melle, jogya bisa diem bentar gaksih. Ppkm niiiiii, maren kebandung aja plg2 kopit. Wkwkwkkw",scroll tiktok isinya jogya melle jogya bisa diam sebentar gaksih ppkm ini maren kebandung saja paling kopit wkwkwkkw,0
"Yang enak mah gitu,
Tiba"" announce pernikahan pas lagi ppkm",yang enak mah begitu tiba announce pernikahan pas lagi ppkm,1
"@SeputarTetangga gajinya pun gada umr. ongkos pp aja udh brapa. blom kalo nombok, trs skrg lagi ppkm gini dah gatau lg gua gajian dpt brapa duit dia.",gajinya pun tidak ada umr ongkos pulang pergi saja udah berapa belum jika nombok terus sekarang lagi ppkm begini sudah enggak tau lagi aku gajian dapat berapa duit dia,0
@Askrlfess lah serius kudu nanya? ppkm neng,lah serius harus tanya ppkm neng,1
"Masyarakat mengeluhkan PPKM, Sedangkan politikus dengan rasa tak tau malu malah pasang baliho dimana"" 😌",masyarakat mengeluhkan ppkm sedangkan politikus dengan rasa tidak tahu malu bahkan pasang baliho dimana,0
@bebbymanda @SelasaPagi_ PPKM: Pelan Pelan Kamu Menghilang,ppkm pelan pelan kamu menghilang,1
"Bubur ayam PPKM/Perut Pengen Kenyang Makan, cuman 8 k https://t.co/rmYSb6KrHN",bubur ayam ppkm perut mau kenyang makan hanya,1
Lagi ppkm gini dideket rumah banyak banget yang pasa tenda janur kuning🙃 yang miskin diem aee hahahaa💃💃,lagi ppkm begini dideket rumah banyak banget yang pasa tenda janur kuning yang miskin diam saja hahahaa,0
PPKM = Pagi Pagi Ku Mo operthinking.,ppkm pagi pagi ku mau operthinking,1
ppkm lebaran 2021,ppkm lebaran,1
@skuynaa ppkm asw,ppkm asw,0
"@bertanyarl Emang kalo lagi ppkm/psbb gini tuh langitnya jadi bagus, mungkin karena polusinya berkurang",memang jika lagi ppkm psbb begini itu langitnya jadi bagus mungkin karena polusinya berkurang,2
@IpungLombok PPKM  Polisi Pantau Kegiatan Mahasiswa.,ppkm polisi pantau kegiatan mahasiswa,1
"PPKM: Program Percepatan Kemiskinan Masyarakat kecil

#62HukumBobrok 
#DayaRusakJokowiLuarbiasa
PPKM Tangkal Pandemi",ppkm program percepatan kemiskinan masyarakat kecil ppkm tangkal pandemi,0
"Sabtu pagi, weekend masih ppkm keluar motoran buang jenuh liat jalanan sepi cuaca agak cerah pengin tak nikmati ke halang baliho, sial!",sabtu pagi weekend masih ppkm keluar motoran buang jenuh lihat jalanan sepi cuaca agak cerah pengin tidak nikmati ke halang baliho sial,0
"@nurelvina08 @SkckpoldaRiau Lg ppkm, penyekatan dmn2. Situasi lg sulit gini, knp gak dibikin simple ya :(",lagi ppkm penyekatan dimana situasi lagi sulit begini kenapa enggak dibikin simple iya,0
"Dear ppkm udah ya gausah diperpanjang lagi, panjang kamu dah cukup buat semua orang capek.",dear ppkm sudah iya tidak usah diperpanjang lagi panjang kamu sudah cukup buat semua orang cape,0
sumpah kalo ngga ppkm gue udh cabut tiap hari ke perpusnas. ngerjain revisian dari sana. dirumah bikin meledak doang,sumpah jika tidak ppkm aku udah pergi tiap hari ke perpusnas ngerjain revisian dari sana dirumah buat meledak doang,0
Vidio testimoni mendukung kegiatan PPKM oleh perangkat kampung Taloarane Kec. Manganitu https://t.co/R5AmK09QzD,vidio testimoni mendukung kegiatan ppkm oleh perangkat kampung taloarane kecamatan manganitu,2
"@MelvinTandjaja Sama - sama😊
Kita masih belum bs malming kan krn ada PPKM di antara kita.
Kita ngopi di rumah masing2 yaa☺☺",sama sama kita masih belum bisa malam minggu kan karena ada ppkm di antara kita kita ngopi di rumah masing ya,0
@Chaerus5 masi ppkm ni,masih ppkm ini,1
"@detikcom Prett lah.  Dukungan kepaĺamu kopyor.  Klo dia mau pake bikini terbang aja ke bali dn berjemur 
D pantai d jamin aman.  Yg terkena dampak ppkm itu jutaan tp tdk se stress dia.",prett lah dukungan kepa kamu kopyor kalau dia mau pakai bikini terbang saja ke bali dan berjemur pantai jamin aman yang terkena dampak ppkm itu jutaan tapi tidak se stre dia,0
"@nmonarizqa 1.  Saya juga memiliki pemikiran yang sama.  PPKM dan aturan turunannya termasuk sertifikat vaksin sangat Jakarta centris.

Penduduk Indonesia 270 juta.
Yg akan divaksin (70%) 180 juta.
Yang tidak akan divaksin (30%) 90 juta.",saya juga memiliki pemikiran yang sama ppkm dan aturan turunannya termasuk sertifikat vaksin sangat jakarta centris penduduk indonesia juta yang akan divaksin juta yang tidak akan divaksin juta,0
"Dikantor gua ada kepala KCP yg ditugaskan disini karena cabang dia di mall dan tutup selama ppkm. Beberapa hari lalu nitip pesenan cek buat cabangnya, terus pas konfirmasi ke kabag gue bilangnya ""kemarin sy titip ke CSO yg badannya kekar""

Gendut pak saya ma bukan kekar 😭",dikantor aku ada kepala kcp yang ditugaskan disini karena cabang dia di mall dan tutup selama ppkm beberapa hari lalu nitip pesanan cek buat cabangnya terus pas konfirmasi ke kepala bagian aku bilangnya kemarin saya titip ke cso yang badannya kekar gendut pak saya sama bukan kekar,1
"Aksi nasi dan disiplin protocol kesehatan efektif menurunkan kasus Corona

PPKM Tangkal Pandemi https://t.co/9VbR4LPKxu",aksi nasi dan disiplin protocol kesehatan efektif menurunkan kasus corona ppkm tangkal pandemi,2
Bisa jd sih.. Wong kita diharuskan PPKM tp kok TKA masuk trs..? https://t.co/8zTycC7pms,bisa jadi sih wong kita diharuskan ppkm tapi kok tka masuk terus,0
@byn_Chndra Ppkm bingung pada ttup,ppkm bingung pada ttup,0
"@ngalamfess PPKM ini meresahkan, tetep banyak yg positif tapi gada solusi buat ekonomi masyarakat",ppkm ini meresahkan tetap banyak yang positif tapi tidak ada solusi buat ekonomi masyarakat,0
@asyaauuu PPKM (Pelan Pelan Kamu Menghilang),ppkm pelan pelan kamu menghilang,1
@KimiaHendra Gak level kek PPKM,enggak level kayak ppkm,1
"@sonoralampung @Midisoraya Haii met pagi kak, aku skip dulu masih ppkm,request Kalau Bosan by Lyodra. Thanks",hai selamat pagi kak saya skip dulu masih ppkm request kalau bosan by lyodra terima kasih,1
Pengen karokean yaa Allah. Kapan ppkm ini berakhir 😭,mau karokean ya allah kapan ppkm ini berakhir,0
@ronaldbangun @detikcom Puji tuhan gmn..dr kemarin2 jg bnyk yg kosong..cmn anggaran penangannya tetep aja jalan terus..boros..duitnya buat apa coba? Ppkm jg perpnjang terus anggaran tetap cair,puji tuhan gimana dari kemarin juga banyak yang kosong cuman anggaran penangannya tetap saja jalan terus boros duitnya buat apa coba ppkm juga perpnjang terus anggaran tetap cair,0
@agusdaffa24 ppkm slur wkwk,ppkm slur wkwk,1
Ppkm sampe kpnsi smua tutup,ppkm sampai kpnsi semua tutup,0
"Miris, padhal lagi PPKM level 4, gimana kita mau terbebas dari corona :( https://t.co/8tBFlRwSUH",miris padhal lagi ppkm level bagaimana kita mau terbebas dari corona,0
@detikcom Wkwk....udh kosong.. trs mau PPKM mulu?? Buat apa coba...lah kmrin bnyk pasien aja pada sehat sehat..malah senam pagi..terus anggaran sgitu besar buat apa aja coba? Buang2 duit.. ditengah sengsaranya rakyat kecil nyri duit.,wkwk udah kosong terus mau ppkm terus buat apa coba lah kemarin banyak pasien saja pada sehat sehat bahkan senam pagi terus anggaran sgitu besar buat apa saja coba buang duit ditengah sengsaranya rakyat kecil nyri duit,0
"Pengen bisa keliling Jogja lagi ya Allah...plis pak Presiden... Kasian jg itu orang dagang, orang yg cari uang harian. Ayok udahan dong PPKM nya😭🙏",mau bisa keliling jogja lagi iya allah plis pak presiden kasihan juga itu orang dagang orang yang cari uang harian ayo udahan dong ppkm nya,0
@kelindez ppkm gabisa kemana mana huee,ppkm tidak bisa kemana mana huee,0
Rancaupas udh buka belum ya kalo lagi ppkm gini?,rancaupas udah buka belum iya jika lagi ppkm begini,1
good very morning! hari ini kakakku menikah ppkm version https://t.co/yNzaLZyqTP,good very morning hari ini kakakku menikah ppkm version,1
@_argentknight bilang masih ppkm,bilang masih ppkm,1
"blm vaksin, ke jekardah, di ujung ppkm, weekend pula. moga ga kena razia amin hahaha",belum vaksin ke jekardah di akhirnya ppkm weekend pula moga tidak kena razia amin hahaha,1
Melihat situasi dan kondisi rakyat yang ter PPKM kok ada juga ya yang rksen di baliho padahal dia orang no satu di DPR wah jian gk pantas blas,melihat situasi dan kondisi rakyat yang ter ppkm kok ada juga iya yang rksen di baliho padahal dia orang no satu di dewan perwakilan rakyat wah jian gak pantas sama sekali,0
@Srinthiel__ Yuk dukung PPKM,yuk dukung ppkm,2
"@meninaforte_ Ya sama aku, ntar tak jemput tempat biasa. Ya kali ga jadi, capek di rumah teros 😭😭😭.  (Sakingnya ppkm lama jadi ga waras gini)",iya sama saya nanti tidak jemput tempat biasa iya kali tidak jadi cape di rumah teros sakingnya ppkm lama jadi tidak waras begini,0
"@denisiregar07 Coba komentari dinar candy yg pakai bikini protes PPKM, itu polisinya juga ngacengan ? Kita punya norma agama dan norma sosial adab ketimuran",coba komentari dinar candy yang pakai bikini protes ppkm itu polisinya juga ngacengan kita punya norma agama dan norma sosial adab ketimuran,0
@dhikapradi @KemnakerRI @dianu__ @Bbelleame Good luck Dik. Dari aku yg belum ikutan BPJS Ketenagakerjaan dan sedang ppkm level 4 💪,good luck dik dari saya yang belum ikutan bpjs ketenagakerjaan dan sedang ppkm level,1
kebanyakan ppkm menyebabkan wibu tidak bisa membedakan mana yang nyata mana yang anime https://t.co/RZu5Cxjenx,kebanyakan ppkm menyebabkan wibu tidak bisa membedakan mana yang nyata mana yang anime,1
"@BanyuSadewa Tapi alhamdulillah bgt Allah sayang bgt sama gw, sampe skrg udah mulai dirumah dan ppkm ini gapernah keluar rumah samsek karna emg jd bikin males sih. Then prokes masih gw jaga bgt mungkin tambahannya doa doa di setiap hari nya yg selali gw minta agar w sehat",tapi alhamdulillah banget allah sayang banget sama aku sampai sekarang sudah mulai dirumah dan ppkm ini enggak pernah keluar rumah sama sekali karena memang jadi buat malas sih then prokes masih aku jaga banget mungkin tambahannya doa doa di setiap hari nya yang selali aku meminta agar sehat,2
kangen libur 2 hari tanpa ppkm atau penyekatan atau apapun. Mau bebas yaAllah😭,kangen libur hari tanpa ppkm atau penyekatan atau apapun mau bebas ya allah,0
"@dsuperboy Jadi rindu mantai, tolong ppkm kpn game over",jadi rindu mantai tolong ppkm kapan permainan over,0
Miniso kl lg ppkm gini buka gasi,miniso kalo lagi ppkm begini buka gasi,1
@_munggahmudon8 Yuk aktif lagi abis ppkm,yuk aktif lagi habis ppkm,1
@TakoTrashh ketemu yukk abis ppkm,ketemu yuk habis ppkm,1
@Super_Ollz oke. abis ppkm jadiin.,oke habis ppkm jadi,1
@FOODFESS2 Dine in ketoprak langganan pls abangnya gamau buka kalo lagi PPKM :((,dine ini ketoprak langganan tolong abangnya gak mau buka jika lagi ppkm,0
@Bank_Aconk Patuhi PPKM,patuhi ppkm,2
"Penerapan PPKM Darurat secara bertahap sudah menunjukkan hasilnya dan salah satunya adalah penurunan mobilitas dan penurunan jumlah kasus harian.

#TetapProkesJanganKendor https://t.co/EUCuMOhFP0",penerapan ppkm darurat secara bertahap sudah menunjukkan hasilnya dan salah satunya adalah penurunan mobilitas dan penurunan jumlah kasus harian,2
@ikankoki28 msi ppkm :(,masih ppkm,1
PPKM: AWAL KEJATUHAN JOKOWI? (2) https://t.co/GcV87Di4Cy,ppkm awal kejatuhan jokowi,0
"Dengan semangat menjunjung Prokes...menaati aturan PPKM kita yakini akan terjadi penurunan kasus positif terdampak kopid-19...

#TetapProkesJanganKendor di mana dan kapan pun terus lah menaatinya... https://t.co/tBd4AhUsRr",dengan semangat menjunjung prokes menaati aturan ppkm kita yakini akan terjadi penurunan kasus positif terdampak kopid di mana dan kapan pun terus lah menaatinya,2
PPKM sukses membatasi dn mencegah lonjakan kopit. Tapiii kita harus #TetapProkesJanganKendor . Ayo jangan abai jangan lengah. Kopit terus mengintai. https://t.co/n2xKenrCAX,ppkm sukses membatasi dan mencegah lonjakan kopit tapi kita harus ayo jangan abai jangan lengah kopit terus mengintai,2
"pagi duniaa🤩
.
. 
baru kali ini keluar semenjak ppkm :’ 
btw, di langitnya ada whale🐋 😍 https://t.co/6vSPCRuWlW",pagi duniaa baru kali ini keluar semenjak ppkm ngomong-ngomong di langitnya ada whale,1
@kumparan Duta PPKM,duta ppkm,1
@tapirapuh Ppkm og,ppkm og,1
ppkm jam tidur jadi ga normal,ppkm jam tidur jadi tidak normal,0
"Aturan PPKM Level 1 s/d PPKM Level 4 diberlakukan untuk kebaikan, kesehatan dan keselamatan kita bersama.

#TetapProkesJanganKendor https://t.co/y2TXSQKfeE",aturan ppkm level ppkm level diberlakukan untuk kebaikan kesehatan dan keselamatan kita bersama,2
Bismillah miara tanaman karnivora agar ppkm makin enjoy https://t.co/jLtnSzYpSY,bismillah memiara tanaman karnivora agar ppkm makin enjoy,2
"Ayo dukung dan laksanakan vaksinasi guna mempercepat terwujudnya herd immunity serta jangan kendor tetap patuhi protokol kesehatan 
Keduanya efektif menjadikan Indonesia sehat tanpa kovid dan mempercepat pelonggaran PPKM
#TetapProkesJanganKendor https://t.co/jgxbZQcITc",ayo dukung dan laksanakan vaksinasi guna mempercepat terwujudnya herd immunity serta jangan kendor tetap patuhi protokol kesehatan keduanya efektif menjadikan indonesia sehat tanpa kovid dan mempercepat pelonggaran ppkm,2
"Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) level 4 sukses dan dinilai berhasil dalam menurunkan angka kasus terjangkit dan kematian akibat virus kovid 19

#TetapProkesJanganKendor https://t.co/YuZr5n7h6O",pemberlakuan pembatasan kegiatan masyarakat ppkm level sukses dan dinilai berhasil dalam menurunkan angka kasus terjangkit dan kematian akibat virus kovid,2
"Kebijakan ini diambil pemerintah meskipun sebetulnya berdasarkan data yang dimiliki, penyebaran kasus Cvd19 sudah mulai cenderung menurun setelah PPKM level 4 dijalankan.. tapi tetap prokes Ingat 5M 
#TetapProkesJanganKendor https://t.co/sflXCr5a3e",kebijakan ini diambil pemerintah meskipun sebetulnya berdasarkan data yang dimiliki penyebaran kasus cvd sudah mulai cenderung menurun setelah ppkm level dijalankan tapi tetap prokes ingat,2
"Penyebaran kasus Cvd-19 sudah mulai cenderung menurun setelah PPKM level 4 dijalankan, sudah mulai flattening dan menurun, tapi ini mesti hati-hati sekali karena masih masih fluktuatif ke depannya, Tetap patuhi prokes itu penting ya gaes.🙏 
#TetapProkesJanganKendor https://t.co/syB3NxLIWO",penyebaran kasus cvd sudah mulai cenderung menurun setelah ppkm level dijalankan sudah mulai flattening dan menurun tapi ini mesti hati hati sekali karena masih masih fluktuatif ke depannya tetap patuhi prokes itu penting iya guys,2
"@drpriono1 @jokowi Ganti kulit PSBB jadi PPKM: PSBb ada di UU karatina tapi UU nya nggak dipakai, mending ganti nama PPKM daripada kena class action. Why ? https://t.co/NoDLPT9cnv",ganti kulit psbb jadi ppkm psbb ada di uu karatina tapi uu nya tidak dipakai lebih baik ganti nama ppkm daripada kena cla action why,0
"Terbukti penurunan Kasus Positif /angka harian telah menurun dm sejak PPKM di berlakukan. Maka,smestiya kita mendukung upaya terkait diberlakukan nya PPKM yg kjni di perpanjang  hinga 9 Juli nanti. 
#TetapProkesJanganKendor https://t.co/0oWenY95t1",terbukti penurunan kasus positif angka harian telah menurun dm sejak ppkm di berlakukan maka smestiya kita mendukung upaya terkait diberlakukan nya ppkm yang kjni di perpanjang hinga juli nanti,2
@loeysites ppkm level 4 sampe tgl 9,ppkm level sampai tanggal,1
eh ppkm diperpanjang sampe tanggal berapa deh?,eh ppkm diperpanjang sampai tanggal berapa deh,1
PPKM diperpanjang tuh asli gabisa kemana-mana kalo lagi terpaksa butuh tempat di luar pas malem. Meskipun daring tapi tetep butuh fokus masalahnya 😭,ppkm diperpanjang itu asli tidak bisa kemana mana jika lagi terpaksa butuh tempat di luar pas malam meskipun online tapi tetap butuh fokus masalahnya,0
Ppkm perpanjang lg?  😂,ppkm perpanjang lagi,1
"Hallo gaes ,mengenai Beliau (Pak Muslim) ada sedikit info nih
dari mutual yg sdh ktm beliau
Beliau biasanya jualan di sklh2 Tapi, karena masih ppkm, beliau berjualan di sekitar stadion ( pagi ) - sekitar sd model ( siang )- kadirojo, sambisari ( sore, sekaligus perjalanan plg ).",halo guys mengenai beliau pak muslim ada sedikit informasi ini dari mutual yang sudah ktm beliau beliau biasanya jualan di sekolah tapi karena masih ppkm beliau berjualan di sekitar stadion pagi sekitar sd model siang kadirojo sambisari sore sekaligus perjalanan paling,1
"Hri ni avail yah , ada rate promo khusus ppkm loh😘 yuk gercep dijapri lewat dm beb 🥰 #bolampung #availlampung https://t.co/bqa7TWf7fH",hari ini avail ya ada rate promo khusus ppkm loh yuk gercep dijapri lewat dm sayang,2
"@RstmBcl @july_77a @45_fifi @Lemp3r @zaizul_abidin @tnmuda @Iding30 @4bby5 @M3ChaN_1 @L1L178 @sami86pilang @aariejazz @veloalre @Don_Bungah @bunga_lao @Cupidlucky2 @LekMarteg @TikaRi_Na @trewellu @Wandystjk @callBaja @afif_lmg Ngk ada bang perayaannya.. 
PPKM soale.",enggak ada mas perayaannya ppkm soalnya,0
"@FOODFESS2 ga kepengen, walau ppkm selesai tapi kalo masih pandemi tetep ngeri",tidak mau walau ppkm selesai tapi jika masih pandemi tetap ngeri,0
@JanissaryD_Last Kan lg ppkm..pake helm mau kemana,kan lagi ppkm pakai helm mau kemana,1
ppkm bogor februari 2021,ppkm bogor februari,1
"Vaksinasi dan disiplin Prokes efektif menurunkan kasus positif Covid-19
PPKM Tangkal Pandemi https://t.co/DGcThYwwGX",vaksinasi dan disiplin prokes efektif menurunkan kasus positif covid ppkm tangkal pandemi,2
@nindiwwww Abis PPKM kan,habis ppkm kan,1
"Mari kita untuk terus mendukung penerapan PPKM
PPKM Tangkal Pandemi https://t.co/cuBdRiQC1e",mari kita untuk terus mendukung penerapan ppkm ppkm tangkal pandemi,2
"Ayo taati PPKM agar cepat berakhir dan ada kelonggaran.

#TetapProkesJanganKendor https://t.co/KdWmS3rDfC",ayo taati ppkm agar cepat berakhir dan ada kelonggaran,2
@ayangmutiarasr Banyak yang salit jiwa gara2 ppkm,banyak yang salit jiwa gara ppkm,0
"Ku awali pagiku di masa PPKM ini dengan melihat senyuman manismu ara ♥
@N_AraJKT48 @Celine_JKT48
@paragonpics_ #MabarValkyrie48",ku awali pagiku di masa ppkm ini dengan melihat senyuman manismu ara,1
@squidiww Nanti aja nunggu bulan depan buat memastikan gada ppkm lagi,nanti saja menunggu bulan depan buat memastikan tidak ada ppkm lagi,1
"jadiannya pas masih ppkm, putusnya juga tetep masih ppkm..
ternyata ppkm lebih awet daripada hubungan seseorang...",jadiannya pas masih ppkm putusnya juga tetap masih ppkm ternyata ppkm lebih awet daripada hubungan seseorang,1
Kalau aku bikin jadwal expo abis ppkm kira² ada yg mau ga ya... Cba deh kalian mau nyh aku expo kmn.. Klw pun nnt dp masuk expo ga jdi DP aku REFUND ko tenang aja.. Karna dri kmrn bnyak yg DM suruh expo ke daerah yg ini👇 ok aku cba  mana yg paling bnyak,kalau saya buat jadwal expo habis ppkm kira ada yang mau tidak iya coba deh kalian mau nyh saya expo kemana kalau pun nanti dp masuk expo tidak jadi dp saya refund kok tenang saja karena dari kemarin banyak yang dm suruh expo ke daerah yang ini ok saya coba mana yang paling banyak,1
"Mari laksanakan vaksinasi. 
PPKM Tangkal Pandemi https://t.co/bYIKQb0TFv",mari laksanakan vaksinasi ppkm tangkal pandemi,2
"Semoga PPKM pakdhe yg berlevel-level selesai, tidak nambah level lagi dan tdk ad pengumuman di Injuring time or tengah malam",semoga ppkm pakdhe yang berlevel level selesai tidak bertambah level lagi dan tidak ada pengumuman di injuring time atau tengah malam,1
@acalyours Bosen ppkm,bosan ppkm,0
"Mari laksanakan vaksinasi. 
PPKM Tangkal Pandemi https://t.co/suf9E7fy7j",mari laksanakan vaksinasi ppkm tangkal pandemi,2
@agis_official 👍 mantap dari pada mikirin PPKM Ega jalan² bisnis,mantap dari pada memikirkan ppkm ega jalan bisnis,0
Ppkm please cepatlah berlalu🥲 https://t.co/ZVexpNESiP,ppkm tolong cepatlah berlalu,0
"Terakhir kesini pas sebelum ppkm. Itupun ndak seberapa ramai. Apalagi sekarang pas ppkm.

Pariwisata segede taman safari aja bisa krisis. Apalagi kita pelaku usaha kecil di bidang pariwisata?

Ayo pak @jokowi perpanjang lagi, buat kami mati karena kelaparan https://t.co/mLZDF3gK8B https://t.co/rUIptCbqv2",terakhir kesini pas sebelum ppkm itupun tidak seberapa ramai apalagi sekarang pas ppkm pariwisata segede taman safari saja bisa krisis apalagi kita pelaku usaha kecil di bidang pariwisata ayo pak perpanjang lagi buat kami mati karena kelaparan,0
"Jalan jalan ke Sumedang...
Gak jadi deng
Lagi PPKM",jalan jalan ke sumedang enggak jadi deng lagi ppkm,0
Ppkm di perpanjang lagi gak? Pen jalan2 ke Sidoarjo lagi😭,ppkm di perpanjang lagi enggak pengen jalan ke sidoarjo lagi,1
"@DivHumas_Polri @PutraWadapi Maap2 atu ma pk pol,kok yg di percepat cuman vaksin,Bantuan untuk rakyat yg terkena dampak PPKM jilid2 mana pk tolong dong yg seimbang,pengangguran dimana mana,PHK sepihak juga banyak",maaf satu sama penjahat kelamin pol kok yang di percepat hanya vaksin bantuan untuk rakyat yang terkena dampak ppkm jilid mana penjahat kelamin tolong dong yang seimbang pengangguran dimana mana phk sepihak juga banyak,0
@cnbcindonesia apakah ppkm akan diperpanjang lagi..??,apakah ppkm akan diperpanjang lagi,1
"Kalo gak ppkm pen ngacir aja rasanya 
😭😭😭😭😭 https://t.co/tMeTBe3hov",jika enggak ppkm pengen ngacir saja rasanya,0
@detikTravel Lagi PPKM kok yg di fokuskan ke wisata terus..kan ekonomi kreatif juga perlu perhatian lebih..apalagi saat pandemi ini.,lagi ppkm kok yang di fokuskan ke wisata terus kan ekonomi kreatif juga perlu perhatian lebih apalagi saat pandemi ini,0
PPKM pagi - pagi kita mbedang https://t.co/zox3eC78eH,ppkm pagi pagi kita mbedang,1
"Pemerintah telah mengupayakan untuk pencegahan penularan Covid-19.

Dengan adanya PPKM level 4 jumlah kasus cukup banyak menurun.

#TetapProkesJanganKendor https://t.co/HfT6UX0q2J",pemerintah telah mengupayakan untuk pencegahan penularan covid dengan adanya ppkm level jumlah kasus cukup banyak menurun,2
"@rizkatazky @FiersaBesari Pengen join tapi sek ppkm, puas banget nonton ikatan cinta semalem. Finally ratusan episode lo ngge, sampe geregetan 😌",mau join tapi sek ppkm puas banget menonton ikatan cinta semalem finally ratusan episode kamu ngge sampai geregetan,1
@nanijinanii banget fak ppkm:(,banget fak ppkm,0
Ttep sbar dan smangat dlam mnghadapi ujian slama ppkm.hhhh,tetap sbar dan semangat dalam mnghadapi ujian selama ppkm,2
tandanya bentar lagi selesai ppkm https://t.co/cDj9wUPKCr,tandanya sebentar lagi selesai ppkm,1
@pipelceng Ppkm sampe kapan ya pak? @jokowi,ppkm sampai kapan iya pak,1
"@dr_koko28 narasi yg dibangun pemerintah dan dokter2 phobia covid itu, terlalu mengada2. org disuruh pk ini itu, isoman dll, emg g butuh biaya? mana ppkm, g da bantuan.. org kecil mah lebih takut kelaparan dibanding kopet",narasi yang dibangun pemerintah dan dokter phobia covid itu terlalu mengada orang disuruh penjahat kelamin ini itu isoman dan lain-lain memang butuh biaya mana ppkm lah bantuan orang kecil mah lebih takut kelaparan dibanding kopet,0
@stringirr_ iya juga sii benerrr. anj ko ujung nya ppkm sii😭😭,iya juga sih benar anjing kok akhirnya nya ppkm sih,0
"DISKUSI PUSTAKA DJ CHANNEL
*********
Di tengah pandemi Corona yang belum jelas kapan berakhir, sementara kekecewaan masyarakat terhadap pemerintah semakin meningkat akibat penanganan Pandemi yang tidak jelas. Di tambah lagi beban ekonomi masyarakat akibat kebijakan PPKM semaki https://t.co/9iRxPH4xH4",diskusi pustaka dj channel di tengah pandemi corona yang belum jelas kapan berakhir sementara kekecewaan masyarakat terhadap pemerintah semakin meningkat akibat penanganan pandemi yang tidak jelas di tambah lagi beban ekonomi masyarakat akibat kebijakan ppkm semaki,0
Dahlah ppkm bikin kkn gajelas males lanjutin lagi hehehe,sudahlah ppkm buat kkn enggak jelas malas lanjutkan lagi hehehe,0
Masih PPKM https://t.co/bKUqT8ZhXI,masih ppkm,1
"@tuyyyy_ Heyy, Perlahan tapi pasti. Gak harus detik itu juga km ngelupain yang lamaaa. Ada nanti dimanaa km ngerasa ternyata crush yg baru lebih nyaman kalau dia sefrekuensi sama km garis bawahi. dunia itu luas kitanya aja yg kurang menjelajah karna lagi ppkm :)",heyy perlahan tapi pasti enggak harus detik itu juga kamu ngelupain yang lama ada nanti dimanaa kamu merasa ternyata crush yang baru lebih nyaman kalau dia sefrekuensi sama kamu garis bawahi dunia itu luas kitanya saja yang kurang menjelajah karena lagi ppkm,1
"@CNNIndonesia Gimana mo jadi petani, PPKM diperpanjang mulu... 😂",bagaimana mau jadi petani ppkm diperpanjang terus,0
"@adindakiran Kayaknya laporan Q2 ya sebelum ppkm. Jadi dari yg tadinya minus, sempat tumbuh.. kelihatan tinggi deh naiknya😁",sepertinya laporan iya sebelum ppkm jadi dari yang tadinya minus sempat tumbuh kelihatan tinggi deh naiknya,1
"By The Way, singkatan PPKM apa luur...",by the way singkatan ppkm apa luur,1
"Bantu para relawan dn nakes dgn patuhi PPKM , kurangi mobilitas, ikut vaksin Dan #TetapProkesJanganKendor  . Ayo bersama kita bisa lawan pandemi ini! Jangan abai, jangan lalai krna kopit terus mengintaimu https://t.co/ALaHsO5SKj",bantu para relawan dan tenaga kesehatan dengan patuhi ppkm kurangi mobilitas ikut vaksin dan ayo bersama kita bisa lawan pandemi ini jangan abai jangan lalai karena kopit terus mengintaimu,2
Aduh ppkm level levelan ini bener2 republik makaroni ngehe,aduh ppkm level levelan ini benar republik makaroni kesal,0
"Siapa yang suka nyemil? Ini dia camilan anti mainstream dari Ayam brand yang bisa nemenin kamu #DirumahAja selama PPKM ini, selain gurih camilan satu ini ada tuna-nya juga loh, penasaran kaaaan? Nih kita kasih resepnya!! https://t.co/AoQjANXIPm",siapa yang suka nyemil ini dia camilan anti mainstream dari ayam brand yang bisa nemenin kamu selama ppkm ini selain gurih camilan satu ini ada tuna nya juga loh penasaran kan ini kita kasih resepnya,1
