,raw,processed,label
1953,TKA tiongkok datang pas PPKM ditindak juga gak sama teman2admin? https://t.co/DLLIroV3eV,tka tiongkok datang pas ppkm ditindak teman admin,0
1954,"Pusing bgt astaga, PPKM bener"" bkin gw stress. Masalah blom kelar, klrga lgi sakit, kerjaan entah gmna, keuangan mkin mepet. Ini copit jga ga nurun"" 🥺😭",pusing banget astaga ppkm benar bikin stre masalah kelar keluarga sakit pekerjaan tidak tahu gimana keuangan dekat sekali copit nurun,0
1955,Siap ppkm sebulan nih https://t.co/9Um5LCCnFo,siap ppkm sebulan,2
1956,PPKM ( pande pande kita mutar ),ppkm pande pande mutar,1
1957,"Yang diributin pas PPKM : BKN soal cari makan susah tapi soal mo punya uang lebih susah, mo punya motor baru susah, mo liburan susah.

Kalau tiap rumah sisihkan sepiring nasi + lauk utk yg blm makan aja, ga akan ada org kelaparan di lingkungan rumah itu. #KapanGaSerakah",diributin pas ppkm soal cari makan susah soal punya uang susah punya motor baru susah liburan susah rumah sisihkan sepiring nasi lauk untuk makan orang kelaparan lingkungan rumah,0
1958,"PPKM DIPERPANJANG (LAGI) 
Sebagian orang menjadi TAU bahkan JAGO Berbisnis Oline, ada juga yg akun Youtube, Tiktok, IG, Twitternya semakin produktif dll 

Bagaimana dengan kita ? ☕😃",ppkm diperpanjang sebagian orang menjadi tahu jago berbisnis oline akun youtube tiktok ig twitternya produktif dan lain-lain,2
1959,"@jokowi Harusnya penerapan ppkm level 4, biaya hidup rakyat selama ppkm 4 ditanggung negara. Sesekali ya negara menanggung, itupun yg digunakan uang rakyat juga dengan membayar uang pajak. Rakyat lebih takut kelaparan daripada covid 19.",penerapan ppkm level biaya hidup rakyat ppkm ditanggung negara iya negara menanggung itupun digunakan uang rakyat membayar uang pajak rakyat takut kelaparan covid,0
1960,"@panggilajayes @bertanyarl benerr malah bagus ih ngundangnya dikitan aja yg bener² temen ajalahh, alesannya jg kan dah jelas lagi pandemi ada aturan ppkm sayy wkwk duitnya buat jalan² deh (klo pandemi dah selesai -aamiin)",benar bagus ih ngundangnya dikitan benar teman ajalahh alesannya jelas pandemi aturan ppkm sayang wkwk duitnya jalan deh pandemi selesai amin,2
1961,"Krn PPKM diperpanjang, tetep hrs mengurangi mobilitas di luar rumah walopun skrg adlh hari libur. Nah biar nggak bosen di rumah aja, @deaaderiaa punya ide ttg perawatan wajah+tubuh yg bisa dilakuin di rumah, dan di #APELPAGI juga ada lagu kesukaanmu yg bisa direquest dr sekarang~ https://t.co/40QajZpvug",ppkm diperpanjang tetap mengurangi mobilitas luar rumah walopun hari libur bosan rumah punya ide perawatan wajah tubuh dilakuin rumah lagu kesukaanmu direquest,2
1962,"Mungkin 10 taun lagi, pas pelajaran sejarah, soal ujiannya nambah :
Ketika masa pandemi Covid-19, kapan Indonesia memberlakukan PPKM darurat?
Kapan Indonesia mengganti nama PPKM darurat dengan level 1-4? 
😌😌",tahun pas pelajaran sejarah soal ujiannya bertambah masa pandemi covid indonesia memberlakukan ppkm darurat indonesia mengganti nama ppkm darurat level,1
1963,@democrazymedia Kira2 sansi apa yg heus di trapkan untuk yg Melanggar aturan PPKM,kira sansi heus trapkan untuk melanggar aturan ppkm,1
1964,Habis PPKM DARURAT apa lagi ya ?,habis ppkm darurat iya,1
1965,PPKM sama Liga 1 ini panitianya sama kayaknya. Mundur2 terus 😂,ppkm liga panitianya mundur terus,0
1966,"Bansos PPKM. 
Vaksin Selamatkan Indonesia https://t.co/H3oXGVxjru",bansos ppkm vaksin selamatkan indonesia,2
1967,"Di perpanjang lagi ppkm sampe 2 Agustus,mudah2n ada perubahan dan bst cepet turun ,berharga banget.apalagi klo dapet bantuan buat usaha,",perpanjang ppkm agustus mudah perubahan bst cepat turun berharga banget bantuan usaha,2
1968,AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU https://t.co/pk6XoWHdFj,patuh ppkm indonesia sehat maju,2
1969,ppkm ni sebenernya mindahin macet kejalan yg lebih kecil aja 🙄,ppkm mindahin macet kejalan,0
1970,"PPKM, kenapa Gak lockdown sekalian ya. Negara lain lockdown dapet tunjangan kehidupan jadi mereka tenang Masih bisa makan. Ini PPKM jadi Gak Ada tunjangan nya mungkin. Usaha disuruh tutup to gk Ada tunjangan. Mati Karena lapar bisa2 bukan Karena covid. 😢😥😢😥😢😥 #PPKMDarurat",ppkm lockdown iya negara lockdown tunjangan kehidupan jadi tenang makan ppkm jadi tunjangan nya usaha disuruh tutup tryout gak tunjangan mati lapar covid,0
1971,"KSTP Melanggar. 

PPKM Sudah Tepat https://t.co/F8M9XIJdbs",kstp melanggar ppkm tepat,2
1972,"Scroll tiktok isinya jogya melle, jogya bisa diem bentar gaksih. Ppkm niiiiii, maren kebandung aja plg2 kopit. Wkwkwkkw",scroll tiktok isinya jogya melle jogya diam sebentar gaksih ppkm maren kebandung kopit wkwkwkkw,0
1973,"@dwiki_mumtaz Pinter ya, segala daya upaya mereka lakukan demi meredam rasa malu dan pertanyaan masyarakat, mereka ciptakan PPKM. Selain dari itu demi menutupi kepanikan akibat ancaman mahasiswa jg membawa dampak diciptakanya PPKM. 
Ini sudah seharusnya kita teriakan #BapakPresidenMenyerahlah",pintar iya daya upaya lakukan meredam rasa malu pertanyaan masyarakat ciptakan ppkm menutupi kepanikan akibat ancaman mahasiswa membawa dampak diciptakanya ppkm teriakan,0
1974,Yu bisa yu buat liburan setelah ppkm,yuk yuk liburan ppkm,1
1975,"Sudah selayaknya jika kita ingin selamat dari bahaya Covid 19 kita saling mengingatkan untuk tetap patuh pada aturan Pemerintah untuk PPKM Level 4 dan tetap teguh untuk Patuh terhadap Prokes ketat. 

#PPKMSuksesKendalikanPandemi https://t.co/93ZUyKMBG3",selayaknya selamat bahaya covid mengingatkan untuk tetap patuh aturan pemerintah untuk ppkm level tetap teguh untuk patuh prokes ketat,2
1976,@mhdarief2208 Dan pada akhirnya yang aku butuhkan adalah uang apalagi ppkm di perpanjangan dah lah uang pokonya😁😂,butuhkan uang ppkm perpanjangan uang pokoknya,1
1977,@soeyoto1 PPKM = Perkataan Perbuatan Kok Melenceng ga sesuai realita semua,ppkm perkataan perbuatan melenceng sesuai realita,0
1978,"@SahabatSaber @SantorinisSun Setuju PPKM diperpanjang sih kalau begini, semua cewek turun demo pakai bikini, jadi meningkatkan imun.",setuju ppkm diperpanjang sih cewek turun demo pakai bikini jadi meningkatkan imun,2
1979,"@pijibluk jgn lupa sarapan, ppkm tetap smangatt ya!!",lupa sarapan ppkm tetap smangatt iya,2
1980,"Ppkm
Pelan pelan kita miskin :’)",ppkm pelan pelan miskin,0
1981,"@permenrasachoco Ldr, ppkm, love languages physical touch mampus gatu :')",hubungan jarak jauh ppkm love languages physical touch mampus gatu,0
1982,"Hadeuh, sabar yuk besok ppkm terakhir. Moga gaada perpanjangan yg jdi hambatan lainnya",aduh sabar yuk besok ppkm terakhir moga tidak ada perpanjangan jadi hambatan,2
1983,"@bertanyarl Hari ini aku libur, blm ada rencana kemana, ppkm juga",hari libur rencana kemana ppkm,1
1984,@ridwankamil Kang punten pami anu varian delta eta nyebarna lewat udara atanapi antar manusia ? Pami antar manusia naha ya aya d indonesia kan indonesia mah masyarakat na di piwarang PPKM ... ?,kang punten pami anu varian delta eta nyebarna lewat udara atanapi manusia pami manusia naha iya aya indonesia indonesia mah masyarakat nya piwarang ppkm,1
1985,PPKM Mumet....☺️☺️ https://t.co/DgPHOS7dNx,ppkm pusing,0
1986,"Pak @luhutbinsarp  inikah bukti Bahwa Pandemik terkendali? Banyak Rakyat yang Kelaparan karena dilarang Keluar Rumah. 
Jangan Dibebankan kepada Rakyat Akibat Negatif dari PPKM, Gunakan UU No.6/2018 sebagai Rujukan Karantina. https://t.co/Qr7d90BLiS",pak bukti pandemik terkendali rakyat kelaparan dilarang keluar rumah dibebankan rakyat akibat negatif ppkm gunakan uu no rujukan karantina,0
1987,"Good morning guys, jangan lupa ibadah meski ppkm tapi hubungan sm Tuhan Yesus gaboleh ppkm juga👍🏻 gbu all",good morning teman-teman lupa ibadah ppkm hubungan tuhan yesus gaboleh ppkm gbu all,2
1988,"@dr_koko28 PPKM disini membuat para pedagang makanan (Resto langganan) terutama di jalan Utama banyak yg tutup. Padahal yg lagi sakit butuh makanan siap makan. Go**k pun aga susah...
Klo PPKM diperpanjang semoga pada sehat ya, biar bisa masak sendiri dirumah..",ppkm membuat pedagang makanan resto langganan terutama jalan utama tutup sakit butuh makanan siap makan go aga susah ppkm diperpanjang semoga sehat iya masak dirumah,0
1989,"@jizz62 Alhamdulillah ya. PPKM lanjut, tapi tetap ada bansos juga. Minimal buat kebutuhan dasar kita",alhamdulillah iya ppkm lanjut tetap bansos minimal kebutuhan dasar,2
1990,"Ada untungnya ppkm, kmren sore JJS ke Malioboro. Bersih banget, gak ada sampah.suasana jadi tenang",untungnya ppkm kemarin sore jjs malioboro bersih banget sampah suasana jadi tenang,2
1991,"Kembali lagi ke keluarga Xiaomi😂
Apakah akan bertahan lama di masa PPKM ini? https://t.co/yMvTNNL2VO",kembali keluarga xiaomi bertahan masa ppkm,1
1992,"Ini PPKM udah kaya temen
pas di tagih hutang.
Minggu depan muluuu.",ppkm kayak teman pas tagih hutang minggu terus,1
1993,"@detikcom Pak @jokowi jika masyarakat umum dipidana krn langgar ppkm, masa asn yg hrsnya berikan contoh tdk ada sanksi apapun? Tolong mereka juga dipidanakan krn telah langgar ppkm. Cc @BNPB_Indonesia @kemenkomarves @DivHumas_Polri @KemenkesRI",pak masyarakat umum dipidana langgar ppkm masa asn berikan contoh sanksi apapun tolong dipidanakan langgar ppkm cc,0
1994,"Selamat PAGI
Jangan Lupa PATUHI PROKES &amp; TAAT PPKM Sob..INDONESIA HARUS SEHAT 🌹🇮🇩❤️",selamat pagi lupa patuhi prokes amp taat ppkm sob indonesia sehat,2
1995,"@LunaMaya26 adanya ppkm saya jadi stay home saja, pengennya sih stay at home sama mbak Luna maya pasti asyik deh....",ppkm jadi tinggal rumah pengennya sih tinggal at rumah mbak luna maya asyik deh,2
1996,"@Dennysiregar7 Tujuan ppkm baik, tp rakyatnya susah diatur dan gak tertib.  Kalau mau dikerasi, salah juga.  Walau ppkm, coba liat kenyataannya, tetep aja ngumpul sana sini.  Jd menurut saya percuma sih.",tujuan ppkm baik rakyatnya susah diatur tertib dikerasi salah ppkm coba lihat kenyataannya tetap berkumpul jadi menurut sih,0
1997,"@SOOJUNGbnw Lagi PPKM, hindari keramaian perbanyak berduaan.",ppkm hindari keramaian perbanyak berduaan,1
1998,@Fahrihamzah Bukan tapi PPKN eh PPKM Level. Padahal harusnya PMP (Pendidikan Moral Pancasila),ppkn eh ppkm level pmp pendidikan moral pancasila,1
1999,@Widyarenee_ Semua harus jalankan PPKM Darurat,jalankan ppkm darurat,2
2000,"Meski ada PPKM ,kakek2 ini tetap olahraga 😀
 🏄🎶🎧 https://t.co/zE9ErFXkHT",ppkm kakek tetap olahraga,2
2001,"@aziz_yedahardi @obenkz Yang aku soroti penyekatannya, karena PPKM juga bisa dilakukan tanpa harus dilakukan penyekatan. Dalam aturan PPKM sudah jelas bidang usaha apa yang boleh buka, maka kalo mau mengurangi mobilitas , dilihat penyebabnya, karena sebagian karyawan masih wajib masuk.",soroti penyekatannya ppkm dilakukan dilakukan penyekatan aturan ppkm jelas bidang usaha buka mengurangi mobilitas dilihat penyebabnya sebagian karyawan wajib masuk,1
2002,@arlinatama Padahal dy jg ada komorbid kak.. Berani sekali dy tanpa masker.. Ppkm pp.. Ga mikir imbas ke keluarga dan ke rekan kerjanya gmn nantinya.. Egois sekali laki² ini..,komorbid kak berani masker ppkm pulang pergi mikir imbas keluarga rekan kerjanya gimana egois laki,0
2003,PPKM diperpanjang terus sampai kau jadi milikku https://t.co/6lXb7kr34h,ppkm diperpanjang terus jadi milikku,1
2004,Pov masih nongkrong jam 08.05 pas ppkm https://t.co/JvMc3ZTeOG,pov nongkrong jam pas ppkm,1
2005,Aku siap meramaikan skena kopi2an gaul dan membawa botol minumku yg puerek abis ppkm,siap meramaikan skena kopi an gaul membawa botol minumku puerek habis ppkm,1
2006,PPKM gajelas,ppkm enggak jelas,0
2007,"Tanpa google, w nga tau kepanjangan PPKM",google tahu kepanjangan ppkm,1
2008,@Moodyficent Lagi ppkm jadi gak jual,ppkm jadi jual,1
2009,@raja_bukan @susipudjiastuti @HMuhendra Lha mau karantina wilayah!? .... Orang PPKM aja sudah demo besar-besaran .... Yang penting itu taat prokes untuk mencegah penularan 👌,karantina wilayah orang ppkm demo besar besaran penting taat prokes untuk mencegah penularan,2
2010,Bupati dan wakil bupati kabupaten Lumajang tidak ambil gaji sejak ppkm darurat disumbangkan utk rakyat 🙏🇲🇨,bupati wakil bupati kabupaten lumajang ambil gaji ppkm darurat disumbangkan untuk rakyat,2
2011,"@Fahrihamzah Kelakuannya pinter, PPKM temponya dipecah pecah biar rakyat Pasrah aja. Coba Kalo lgsg bikin PPKM satu bulan, kemungkinan besar rakyat Marah ato tdk terkendali.
Coba nanti pemerintah bikin PPKM age of ultron lgsg 2 bulan kira2 gmn reaksi rakyat 😄",kelakuannya pintar ppkm temponya dipecah pecah rakyat pasrah coba langsung ppkm satu bulan kemungkinan besar rakyat marah terkendali coba pemerintah ppkm age of ultron langsung bulan kira gimana reaksi rakyat,0
2012,"#OptimisKalahkanPandemi , 
Fakta yg harus kamu tahu, PPKM terbukti ampuh, tp jangan seneng dulu perjalanan masih jauh, jangan abai prokes 5M! Dan segeta ikut vaksin https://t.co/ZPc0KbWbDw",fakta tahu ppkm terbukti ampuh senang perjalanan jauh abai prokes segeta ikut vaksin,2
2013,"Aku di Hari Kedua,ketiga sampai hari ke 17 selama diliburkan PPKM : https://t.co/ZRbfjI6NGW",hari kedua ketiga hari diliburkan ppkm,1
2014,"Euforia terhadap pelonggaran di sejumlah sektor mulai terlihat, meski kebijakan PPKM level 4 untuk membatasi mobilitas orang demi mencegah penularan COVID-19. 
Kondisi ini harus diwaspadai, jangan sampai ledakan kasus terulang lagi,

#RedamPandemiJagaNKRI
https://t.co/1H09G76M1A",euforia pelonggaran sejumlah sektor mulai terlihat kebijakan ppkm level untuk membatasi mobilitas orang mencegah penularan covid kondisi diwaspadai ledakan kasus terulang,2
2015,"Sabar ya Mang...aku mengerti ini berat,hrs LDR-an &amp; cuman bisa lovestagram-an kyk gni. Percayalah..PPKM ini akan segera berakhir, kita akan bisa bertemu. 😁😁
#kdramaselcaday https://t.co/JOCGf2j6qS",sabar iya mengerti berat hubungan jarak jauh an amp lovestagram an kayak percayalah ppkm berakhir bertemu,2
2016,@DkiSantoso @jokowi Bukannya lagi PPKM pak pasar saja ditutup jam 2 itu kok malam-malam datangnya 🤔,ppkm pak pasar ditutup jam malam malam datangnya,0
2017,"@AREAJULID Kira2 kimak2 ini bakal kena pasal apa aja ya? Pasal ppkm, pasal penyerangan aparat, pasal apalagi kira2. Pak pol tolong jgn pake hukum system tebus ya, kelarin sampe ngandang, kebiasaan makhluk beginian kalo dibiarkan..",kira kimak bakal kena pasal iya pasal ppkm pasal penyerangan aparat pasal kira pak pol tolong pakai hukum system tebus iya kelarin ngandang kebiasaan makhluk dibiarkan,0
2018,"@aewin86 Pemerintah sudah benar melaksanakan PPKM darurat...mari kita dukung sepenuhnya. .dgn jaga diri msing2 ...

#JokowiAtasiPandemi 
💪💪❤️🇲🇨",pemerintah benar melaksanakan ppkm darurat mari dukung sepenuhnya jaga msing,2
2019,"Sudahkah anda VAKSIN hari ini ?
#ayovaksin jangan sampai menyesal dikemudian hari.
.
Tetap Prokes 3M &amp; 5M, ikuti aturan PPKM yg berlaku. Semoga pandemi cepat berlalu. Aamiin 
#BeraniPeduli 
#GerakanBerbagiUntukWarga https://t.co/CQEz0Jnmgc",vaksin hari menyesal dikemudian hari tetap prokes amp ikuti aturan ppkm berlaku semoga pandemi cepat berlalu amin,2
2020,@doremifxc keknya dr awal ppkm  juga gabegitu pengaruh sm aktivitas org di jogja sini,kayaknya awal ppkm gabegitu pengaruh aktivitas orang jogja,1
2021,@PRFMnews Min jadi bandung ppkm level 3 / 4? Dan mall boleh buka ga?,min jadi bandung ppkm level mall buka,1
2022,"Semalam selintas lihat Video Dewi Tanjung yg memohon kpd Jokowi utk tdk memperpanjang PPKM...*terlepas ini hanya drama apa gak.
Sy cuma mau bilang kl DT gak lg marah2,bicara baik dan sopan terlihat cantik jg yaa tp kl sebaliknya...hhhmm😊",semalam selintas lihat video dewi tanjung memohon jokowi untuk memperpanjang ppkm terlepas drama bilang kalo dt marah bicara baik sopan terlihat cantik ya kalo hmm,1
2023,"PPKM darurat
Tak berarti hidupmu tamat
Hanya untuk diam sesaat
Agar kita semua selamat
-----
#kataselamat #PPKMDarurat",ppkm darurat berarti hidupmu tamat untuk diam selamat,2
2024,@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU 👍👍👍,patuh ppkm indonesia sehat maju,2
2025,"Ppkm level 3-4, besok level pedas nampol.",ppkm level besok level pedas nampol,1
2026,"@Sukirno08192311 Semangat PPKM
MERDEKA💪💪💪🇮🇩🇮🇩",semangat ppkm merdeka,2
2027,PPKM : Perlahan Pasti Kamu Mau,ppkm perlahan,1
2028,Pemerintah tidak menggunakan istilah 'PPKM darurat' dalam penanganan COVID-19 #EfekBaikPPKMDarurat https://t.co/jaEKZkjKoQ,pemerintah menggunakan istilah ppkm darurat penanganan covid,1
2029,@fzn_anly @AREAJULID Aku ppkm ini wfh di kostan😭😭 keluar cuma beli makan sama kebutuhan sehari2. Boro ke bali. Ke kantor aja udah kayak kuburan. Semua pake surat tugas dan harus ke HRD buat ngambil.,ppkm wfh kostan keluar beli makan kebutuhan sehari bali kantor kuburan pakai surat tugas hrd mengambil,0
2030,"Gila salut bgt sm diri sendiri, ga kemana mana selama ppkm. Yaa tp ke rumah saudara siih dan vaksin cihuuyyy",gila salut banget kemana ppkm ya rumah saudara sih vaksin cihuuy,2
2031,"♡ 𝐓𝐈𝐏𝐒 𝐏𝐑𝐎𝐃𝐔𝐊𝐓𝐈𝐅 𝐒𝐄𝐋𝐀𝐌𝐀 𝐃𝐈𝐑𝐔𝐌𝐀𝐇 𝐀𝐉𝐀 ♡

Selama PPKM ngerasa bosen dirumah aja? Kalian bisa melakukan hal-hal berikut yg bisa dilakukan dirumah loh!! #RUBIStayProductive #InspiringRUBI https://t.co/06Inng0bPd",ppkm merasa bosan dirumah melakukan berikut dilakukan dirumah loh,2
2032,bertanya pada diri sendiri pada saat lockdown akibat corona ft ppkm lvl lvl an https://t.co/wVC8au8JmK,bertanya lockdown akibat corona ft ppkm lvl lvl an,1
2033,@Nawalfzn PPKM (PuraPura Kuat Mas) 😭,ppkm purapura kuat mas,1
2034,"PPKM di mulai hari ini tetap patuhi Prokes dan tetap jaga imun tubuh perbanyak olah raga 😁

- perbanyak minum air putih
- madu
- jangan begadang
- makan teratur
-  istirahat cukup
- jaga jarak
- jauhi kerumunan
- pacaran ( 🤣🤣🤣🤣 gw jomblo cukkk )",ppkm mulai hari tetap patuhi prokes tetap jaga imun tubuh perbanyak olah raga perbanyak minum air putih madu begadang makan teratur istirahat cukup jaga jarak jauhi kerumunan pacaran tidak punya pacar cuk,2
2035,@IamHong__ Oh disana ppkm ya,oh disana ppkm iya,1
2036,"https://t.co/PiBEb40kYb
Sikap arogan aparat seperti ini yy tdk boleh di tiru se olah yg punya negri ini tdk melihat org lain apakah ini salah 1 tupoksi dr petugas ppkm?  Akibat ppkm bnyk aparat yg petantang petenteng",sikap arogan aparat yy tiru olah punya negeri melihat orang salah tupoksi petugas ppkm akibat ppkm aparat petantang petenteng,0
2037,//: ini akibat ppkm apa ya? udara jadi sejuk banget gara2 jalanan sepi,akibat ppkm iya udara jadi sejuk banget gara jalanan sepi,2
2038,PPKM ini sebenernya nyelametin siapa?,ppkm nyelametin,1
2039,Denda buat para pedagang di masa ppkm buat apa sih anjir mau dipake aparat atau petinggi jajan apa gimana..orang serba kekurangan masih diporotin. Tolol bgt ini negara,denda pedagang masa ppkm sih   dipakai aparat petinggi jajan orang serba kekurangan diporotin tolol banget negara,0
2040,ppkm bisa ga ya ampe level seribu kayak candy crush,ppkm iya level seribu candy crush,1
2041,Ppkm diperpajang sampe subathon @ibot_13 kelar,ppkm diperpajang subathon kelar,1
2042,"PPKM ini tujuannya untuk mencegah perkerumunan, seharusnya para pedagang diberikan arahan jgan sampai yg belanja berkerumun,kalau banyak yg belanja tunggu dl jgn masuk antrian,bukan dibatasi tutup warungnya,masyarakat butuh biyaya hidup. https://t.co/4cJaxxekCT",ppkm tujuannya untuk mencegah perkerumunan pedagang diberikan arahan belanja berkerumun belanja tunggu masuk antrian dibatasi tutup warungnya masyarakat butuh biyaya hidup,0
2043,"@jokowi Pak hentikan PPKM banyak yg kena imbasnya,saran sy Pak mendingan dibikin sarat masuk MALL at pusat perbelanjaan harus ada sertifikat vaksin,kalo mau liburan ke luar kota harus juga ada sertifikat vaksin,tetap adakan razia utuk vaksin,tetap galakan prokes",pak hentikan ppkm kena imbasnya saran pak mendingan dibikin sarat masuk mall at pusat perbelanjaan sertifikat vaksin liburan luar kota sertifikat vaksin tetap adakan razia utuk vaksin tetap galakan prokes,0
2044,"Kita tidak boleh kalah oleh covid-19, harus bersama-sama melawan covit 19 dengan tetap patuhi protokol kesehatan dan anjuran pemerintah selama pemberlakuan ppkm level 4 di masa Pandemi.

kita tidak boleh lengah kita tidak boleh kalah kita harus terbebas dari covid 19...!! https://t.co/TUAjNXYagQ",kalah covid melawan covit tetap patuhi protokol kesehatan anjuran pemerintah pemberlakuan ppkm level masa pandemi lengah kalah terbebas covid,2
2045,"UU mengatur menyatakan pendapat dimuka umum perlu pemberitahuan kpd Polisi, bkn ijin, itu betul. Namun krn saat ini situasi PPKM dan adanya larangan berkerumun mk demo itu tdk blh tanpa ijin.

Harusnya DR Hukum paham Lex specialis derogat legi generali.

 https://t.co/h5pLq6gRnU",uu mengatur menyatakan pendapat dimuka umum perlu pemberitahuan polisi ijin betul situasi ppkm larangan berkerumun demo ijin hukum paham lex specialis derogat legi generali,1
2046,"@irfahudaya Semoga PPKM ini berdampak positif ya, bisa menurunkan tingkat penyebaran pandemi",semoga ppkm berdampak positif iya menurunkan tingkat penyebaran pandemi,2
2047,ppkm darurat diperpanjang sampai kamu sayang aku,ppkm darurat diperpanjang sayang,1
2048,"@jansen_jsp Mgkn karna dirasa ngk mungkin buat istilah PPKM Super Darurat, setelahnya akan ada lagi PPKM Super Duper Darurat jika kasus meningkat setelah diberlakukan PPKM Darurat, pemilihan istilahnya kedepan makin sulit ...",dirasa istilah ppkm super darurat setelahnya ppkm super duper darurat kasus meningkat diberlakukan ppkm darurat pemilihan istilahnya kedepan sulit,0
2049,"Perpanjangan PPKM level 4 mempertimbangkan berbagai aspek guna mencegah penyebaran kovid

#TetapWaspadaCovidMasihAda https://t.co/0iCdwFr8i5",perpanjangan ppkm level mempertimbangkan berbagai aspek guna mencegah penyebaran kovid,2
2050,"Sesuai anjuran, jarang keluar rumah selama PPKM. Sekalinya kayuh sepeda, sepuluh kilo saja sudah kembang kempis. Ngeri juga efek PPKM untuk pesepeda kasual begini.",sesuai anjuran jarang keluar rumah ppkm sekalinya kayuh sepeda sepuluh kilo kembang kempis ngeri efek ppkm untuk pesepeda kasual,0
2051,"@zoelfick Terkait ini, aku denger di kompas tipi si oknum kurang memahami pertauran PPKM. Lucu gak sih😂😂😂 kek anak esde aja LoLa(loading lama)",terkait dengar kompas TV sih oknum kurang memahami pertauran ppkm lucu sih kayak anak esde lambat berfikir loading,0
2052,"#PatuhProkesHargaMati

Dukung Penerapan PPKM Darurat. https://t.co/DNTwVYcG0y",dukung penerapan ppkm darurat,2
2053,"@e100ss Ya kayak peluang macet akibat PPKM, kan pengendara ya menciptakan dgn petugas. SS kan hanya jd penonton ??",iya peluang macet akibat ppkm pengendara iya menciptakan petugas jadi penonton,0
2054,@Bank_Aconk Patuhi PPKM,patuhi ppkm,2
2055,@RAINB0WPEACH Disinii masih ppkm,disinii ppkm,1
2056,@KRMTRoySuryo2 Kondisi saat ini seharusnya sudah masuk kategori luarbiasa. Tapi penguasa disorientasi. Katanya Fokus pandemi tapi struktur lebih banyak petugas ekonomi. Sehingga PPKM cuma untuk WNI dan bukan WNA. Pandemi hanya kamuflase peminjaman tapi dananya guna infrastruktur. Miris...,kondisi masuk kategori luarbiasa penguasa disorientasi katanya fokus pandemi struktur petugas ekonomi ppkm untuk wni wna pandemi kamuflase peminjaman dananya guna infrastruktur miris,0
2057,PPKM diperpanjang - insentif dicicil 😄 #pemerintah,ppkm diperpanjang insentif dicicil,0
2058,"PPKM di sini, diperpanjang sampe 8 Agustus. HADUUUUW 🥵🥵",ppkm diperpanjang agustus haduw,0
2059,Keputusan Pemerintah Melanjutkan PPKM Sampai 25 Juli 2021 Sudah Tepat Guna Mencegah Pandemi Covid-19 di Indonesia https://t.co/tNZboidgIQ,keputusan pemerintah melanjutkan ppkm juli tepat guna mencegah pandemi covid indonesia,2
2060,"@dr_koko28 PPKM Perbanyak Pergi Ke Mesjid, dengan prokes  tentunya",ppkm perbanyak pergi mesjid prokes,2
2061,ppkm lama banget script aku sampe ilang...,ppkm banget script hilang,0
2062,"@DKIJakarta pagi, saya ingin bertanya apakah diizinkan mengadakan lomba di tengah ppkm lvl 4 yg skrg ini???",pagi bertanya diizinkan mengadakan lomba tengah ppkm lvl,1
2063,Jujurly. Hari ini tanggal 25 terakhir PPKM kan? Besok udah longgar lagi.,jujurly hari tanggal terakhir ppkm besok longgar,1
2064,"@FerdinandHaean3 PPKM menunjukan penurunan anka penyebaran, di lanjut kn PPKM level 4 tolong awasi distribusi vaksin, BANSOS  yg tepat sasaran umkm bergerak lagi, lanjut kn pa @ganjarpranowo",ppkm menunjukan penurunan anka penyebaran lanjut ppkm level tolong awasi distribusi vaksin bansos tepat sasaran umkm bergerak lanjut,2
2065,Yuk Disiplin PPKM https://t.co/cfDs2hbVTt,yuk disiplin ppkm,2
2066,"Halo @CommuterLine Kalau kita naik kereta di era PPKM gini, apa harus memberikan hasil test swab atau vaksin ? Terimakasih",halo naik kereta era ppkm memberikan hasil test swab vaksin terimakasih,1
2067,"pelaksanaan PPKM darurat sudah tepat

Yuk Disiplin PPKM https://t.co/eo8iOpgHrz",pelaksanaan ppkm darurat tepat yuk disiplin ppkm,2
2068,"Pejuang Desa KU🏵️
Mendukung PPKM: Pembangunan Pemberdayaan
Kepentingan Masyarakat 
@jokowi @halimiskandarnu
@malik_haramain
 @yusradaridesa
@taufikmadjid71
@fachrilabalado 
@SukoyoKasekpro
@Brigade01Arwan1
@tppkemendes @cik_mashuri
@BerandadesaID @Ibnuwalidin_lpg 
@TppLampung https://t.co/iI1J5VkUPd",pejuang desa ku mendukung ppkm pembangunan pemberdayaan kepentingan masyarakat,2
2069,"@Pai_C1 Bukankah ppkm darurat masih berlaku? 
Banyak yg melangar prokes.. 
🤔 @DivHumas_Polri @ridwankamil  @LuhutBinsarFans",ppkm darurat berlaku melangar prokes,0
2070,"Awal WFH 
Mandi : 05.30 / 06.00

Melewati PSBB lanjut ke PPKM, mandinya jam 7.45 (dimana jam 8 lanjut meeting) 🤣",awal wfh mandi melewati psbb lanjut ppkm mandinya jam dimana jam lanjut meeting,1
2071,Jadinya diperpanjang ga sih ini ppkm?,jadinya diperpanjang sih ppkm,1
