,raw,processed,label
1835,"Hadiah terindah di HUT RI ke 76th🇮🇩
*PPKM yg sukses menurunkan kasus terpapar &amp; kasus kematian.
*Blok Rokan yg balik ke pelukan ibu Pertiwi setlh 70th ""di jajah"" asing
*Olimpiade 2020 di Jepang yg membawa pulang byk medali emas
*Miningkatnya pertumbuhan ekonomi 7%
Dll
🇮🇩🇮🇩❤🇮🇩🇮🇩 https://t.co/gyGDZMXkEf",hadiah terindah hut ri tahun sukses menurunkan kasus terpapar amp kasus kematian blok rokan balik pelukan ibu pertiwi setlh tahun jajah asing olimpiade jepang membawa pulang medali emas miningkatnya pertumbuhan ekonomi dan lain-lain,2
1836,Melihat situasi dan kondisi rakyat yang ter PPKM kok ada juga ya yang rksen di baliho padahal dia orang no satu di DPR wah jian gk pantas blas,melihat situasi kondisi rakyat ter iya rksen baliho orang no satu dewan perwakilan rakyat jian gak sama sekali,0
1837,"@midnightfolks_ Hopeless nget kak , apalagi diBali 😊 
Tingkat Mobilitas yg bener2 sempit. Adanya PPKM semakin sempit. Buka usaha pun juga sapa yg mau beli. 
Mau makan aja bingung gmna caranya 🤣",hopele banget kak dibali tingkat mobilitas benar sempit sempit buka usaha sapa beli makan bingung gimana caranya,0
1838,"Ya masyarakat Indonesia, mungkinkah tidak selalu bersama handphone kemana-mana, walau terbentang jarak antara kita ... 

Jadi kudet, gak update info ttg PPKM. 

Ya petugas sing sabar membimbing, kasih info, kasih pencerahan, biar jadi Sang Pencerah ... https://t.co/snlr2oFUaS",iya masyarakat indonesia handphone kemana terbentang jarak jadi kudet update informasi iya petugas sing sabar membimbing kasih informasi kasih pencerahan jadi sang pencerah,1
1839,"Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) level 4 sukses dan dinilai berhasil dalam menurunkan angka kasus terjangkit dan kematian akibat virus kovid 19

#TetapProkesJanganKendor https://t.co/YuZr5n7h6O",pemberlakuan pembatasan kegiatan masyarakat level sukses dinilai berhasil menurunkan angka kasus terjangkit kematian akibat virus kovid,2
1840,Ini ppkm diperpanjang lagi.....? /nangis,diperpanjang menangis,0
1841,kucing gue mau kawin bgt sih lagi ppkm ntar aja lo,kucing kawin banget sih,1
1842,"@bogorfess_ Mau deh☹️ tapi takut tiba2 dipanggil kerja, kerjanya juga sih kehambat ppkm😭",deh takut tiba dipanggil kerja kerjanya sih kehambat,0
1843,Perpanjangan bansos oleh Pemerintah selama PPKM Darurat bertujuan untuk membantu masyarakat miskin bertahan di tengah pandemi covid19.,perpanjangan bansos pemerintah darurat bertujuan untuk membantu masyarakat miskin bertahan tengah pandemi covid,2
1844,SELAMATT PAGIII KAWAN2!!!💞💞 have a nice day!! Jan lupa patuhi ppkm yes!😋🍣,selamatt pagi kawan have nice hari lupa patuhi yes,2
1845,"@jusjussie219 Wkwkwk konteksnya becanda mreka tuh tp yaa gabisa semuanya dibecandain, kan? Pfft. Makasi banyak, Jussie, lagi ppkm gini aku yg demen healing dengan jalan2 dapet kebahagiaan darimana lagi selain dumay, hhhh :')",wkwkwk konteksnya becanda ya tidak bisa dibecandain pfft terima kasih ju ie suka healing jalan kebahagiaan darimana dumay,2
1846,"@Kita_AMLTF Ayo teman teman jaga prokes dan tetap sehat 🙏

@BiemLu613k
@Klungsu01 

AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU 🇮🇩",ayo teman teman jaga prokes tetap sehat patuh indonesia sehat maju,2
1847,Kayaknya PPKM masih lanjut yah.. Iya kan pak @jokowi?,lanjut ya iya pak,1
1848,@arieftgh @AREAJULID Kan 90 an tengil ga waktu ppkm tengilnya pas demo klo ga si skrng anak yg 90 an pada nikah semua pada sibuk urus keluarga,an menyebalkan waktu tengilnya pas demo sih anak an nikah sibuk urus keluarga,1
1849,@idextratime PPKM di perpanjang sampai spurs memenangkan sesuatu,perpanjang spurs memenangkan,1
1850,"Min @infojogja  kalo mau masuk jogja saat ppkm syaratnya apa yaa
Tolong dibantu yaa min",min masuk jogja syaratnya ya tolong dibantu ya min,1
1851,"Mulai berlaku ya PPKM darurat hari ini
Semoga bisa neken angka positif yang terus naik.
Kurang sih dua minggu, mesti sebulan atau satu setengah bulan baru efektif dampaknya",mulai berlaku iya darurat hari semoga neken angka positif terus naik kurang sih dua minggu mesti sebulan satu setengah bulan baru efektif dampaknya,2
1852,"PON XX Papua Torang Bisa

semoga pandemi ini segera berakhir agar kita bisa ikut meramaikan event nasional ini

PPKM Sudah Tepat https://t.co/L0zHhoYYMk",pon xx papua torang semoga pandemi berakhir ikut meramaikan event nasional tepat,2
1853,PPKM darurat sudah tepat cegah penyebaran covid. PPKM Basmi Covid https://t.co/K73QTQQ1Jk,darurat tepat cegah penyebaran covid basmi covid,2
1854,@chxoxonut Abis PPKM main lah kuy,habis main yuk,1
1855,"@MelvinTandjaja pagi Melvin, ...
smg msh semangat menjalani PPKM yg berseri seperti sinetron",pagi melvin semoga semangat menjalani berseri sinema elektronik,2
1856,"@Unsoedfess1963 Engga, lg ppkm soalnya jd mending olahraga aja di kos",soalnya jadi lebih baik olahraga kos,2
1857,ppkm mulu bgst kelar kaga covid,terus bangsat kelar covid,0
1858,"Perpanjangan PPKMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM

Jokowi: Perpanjangan PPKM Darurat Hal Sensitif, Jangan Sampai Keliru...

https://t.co/6lxrpEWnAR 
..",perpanjangan jokowi perpanjangan darurat sensitif keliru,1
1859,Awan pun menangis mendengar ppkm diperpanjang.,awan menangis mendengar diperpanjang,0
1860,"Ayoo kita peduli jangan abai protokol kesehatan, dalam masa PPKM Darurat Jawa Bali utk sementara waktu kita ibadah dirumah saja..
#StopBuatKerumunan https://t.co/duwdEWsbZq",ayo peduli abai protokol kesehatan masa darurat jawa bali untuk waktu ibadah dirumah,2
1861,"Akibat ppkm darurat, terpaksa harus divaksin juga....",akibat darurat terpaksa divaksin,0
1862,semenjak ppkm darurat chat wa temanku random sekali :(,semenjak darurat chat whatsapp temanku random,1
1863,@omnivorss @Guru_CPNS Gas donk abis ppkm,gas habis,1
1864,ssuai Instruksi Mendagri No 15 taun 2021 ttng PPKM Darurat beberapa sektor khususnya yg termasuk kategori non essensial memang dibatasi untuk dapet memutus rantai penyebaran Covid - 19 yg ketika ini keadaannya sudah darurat,uai instruksi mendagri no tahun darurat sektor termasuk kategori non e ensial dibatasi untuk memutus rantai penyebaran covid keadaannya darurat,1
1865,PPKM yg diberlakukan sejak awal Juli lalu ternyata membawa dampak positif utk mengurangi kasus aktif covid-19. Pasien2 di Rumah Sakit mulai banyak yg sembuh juga. https://t.co/Dw0JcVt4vu,diberlakukan awal juli ternyata membawa dampak positif untuk mengurangi kasus aktif covid pasien rumah sakit mulai sembuh,2
1866,@mporatne Semoga PPKM berdampak positif dan bisa menurunkan tingkat penyebaran Covid-19,semoga berdampak positif menurunkan tingkat penyebaran covid,2
1867,Aku sabar nunggu ppkm rampung :),sabar menunggu rampung,2
1868,"Sesungguhnya Allah tidak mengubah keadaan sesuatu kaum sebelum mereka mengubah keadaan mereka sendiri..
(QS ar-Ra’d [13]: 11)
Kita sedang berusaha dgn PPKM Darurat dan program vaksinasi nasional, semoga dgn sabar dapat berjalan dan berhasil sesuai harapan... https://t.co/O2iFF2bHeC",sesungguhnya allah mengubah keadaan kaum mengubah keadaan qs ar ra berusaha darurat program vaksinasi nasional semoga sabar berjalan berhasil sesuai harapan,2
1869,"Dukung PPKM Level 4 Di Perpanjang
Semesta Mendukung Jokowi https://t.co/YpsT1elZIE",dukung level perpanjang semesta mendukung jokowi,2
1870,@bareksacom Berharap dengan perpanjangan ppkm kasus kovid cepat berkurang,berharap perpanjangan kasus kovid cepat berkurang,2
1871,"“PPKM darurat selama 4-6 minggu dijalankan untuk menahan penyebaran kasus Covid-19. Mobilitas masyarakat diharapkan menurun signifikan,” kata Sri Mulyani . 

Macam dia punya kapasitas aja.

Silahkan nilai sendiri apa katanya. https://t.co/TAEy30IFyB https://t.co/EwEW2gVphr",darurat minggu dijalankan untuk menahan penyebaran kasus covid mobilitas masyarakat diharapkan menurun signifikan kata sri mulyani punya kapasitas silakan nilai katanya,0
1872,"PPKM tidak jadi penghalang buat belanja Idul adha.
Semoga semua sehat cepat kembali.

Selamat pagi dan mari kita tetap di rumah,
 
@jisatu01
@tjhinfar21
@VanceLawrence21
@Nirmala2205
@nissa_sabyan_
@MatajiMaica
@AdaieRecan
@Swasmarloka
@Abha_Abhinanda
@NiskalaSabitah https://t.co/nAP9ZHAvu2",jadi penghalang belanja idul adha semoga sehat cepat kembali selamat pagi mari tetap rumah,2
1873,ppkm diperpanjang sampai team KIII come back,diperpanjang team ki come back,1
1874,kenapa males banget skincarean pas isolasi sama ppkm gini,malas banget skincarean pas isolasi,1
1875,"Naaah! PPKM kali ini, pengusaha kecil bisa berlega. Simak threadnya. 💃🏽 https://t.co/acl0t2unKD",kali pengusaha berlega simak threadnya,2
1876,"Guys.. Jaga kesehatan ya, prokes dikencengin, ppkm dipatuhi. Subuh ini beberapa chat ga kuat sama sakitnya, sisanya masih oke. Kemarin habis antar obat dan asupan ke yg isoman karena painful emang rasanya. Tapi.. Ada yg udah membaik dan beraktivitas. Udah banyak teman yang kena..",teman-teman jaga kesehatan iya prokes dikencengin dipatuhi subuh chat kuat sakitnya sisanya oke kemarin habis obat asupan isoman painful rasanya membaik beraktivitas teman kena,2
1877,"Selamat pagi 
Selamat hari senin para penikmat PPKM 🤗",selamat pagi selamat hari senin penikmat,2
1878,@Ar1Pangeran @KakekHalal Namti para pemimpin dki kalo banjir bakalan nyalahin PPKM.....,namti pemimpin dki banjir menyalahkan,0
1879,Ppkm diperpanjang sampe Haikyuu season 5 rilis,diperpanjang haikyuu season rilis,1
1880,@Matchapuffff Yah terhalang ppkm,ya terhalang,0
1881,last day ppkm mari kita liat apakah diperpanjang,last hari mari lihat diperpanjang,1
1882,"Gue yakin RSUD yg paksa org ngaku positif covid 19 gak bakal diusut. Kan begini, Luhut Panjaitan bilang jgn sebar hoaks saat PPKM Darurat. Si anies baswedan suruh herdernya sebar hoaks dtgnya TKA china. Langsung ditangkis sama si Plate katanya itu tahun 2020. Jadi menurut gue,",yakin rsud paksa orang mengaku positif covid bakal diusut luhut panjaitan bilang sebar hoaks darurat sih anies baswedan suruh herdernya sebar hoaks dtgnya tka china langsung ditangkis sih plate katanya tahun jadi menurut,0
1883,"Morning, semangat terus walau ppkm darurat :)",morning semangat terus darurat,2
1884,"Untuk menambah imun ayoo sempetin goes - goes tapi , ingat ikuti PPKM https://t.co/TOqpPWXdxO",untuk menambah imun ayo sempetin goes goes ingat ikuti,2
1885,"padahal minggu² ini &amp; seterusnya schedule makin numpuk aja, ntahh tugas kursus, setoran run ada 3 event, dll 😴",minggu amp schedule bertumpuk ntahh tugas kursus setoran run event dan lain-lain,0
1886,"Buat ftv ttg azab memperpanjang ppkm ke, stres yaAllah gustii.",ftv azab memperpanjang stres ya allah gustii,0
1887,"@tubirfess Kok bisa ya nipu ortu kek gitu? aku aja rela putus kuliah karena kena dampak ppkm, ehh itu yang masih bisa kuliah &amp; dibebaskan ukt malah kelakuannya kek gt🙁",iya tipu orang tua kayak rela putus kuliah kena dampak eh kuliah amp dibebaskan uang kuliah tinggal kelakuannya kayak,0
1888,"Survey kecil2an, PPKM atau apalah namanya akan :",survey an apalah namanya,1
1889,"Sholat jum'at ditiadakan di pabrik selama PPKM Darurat. Kata teman, ada Corona diatas Tuhan 😬",sholat jum at ditiadakan pabrik darurat kata teman corona diatas tuhan,0
1890,"Jadi para pekerja/buruh di sektor industri barang konsumsi, perdagangan &amp; jasa, transportasi, aneka industri, properti dan real estate yg gajinya Rp3,5 juta di bawah akan mendapatkan bantuan subsidi upah Rp 1juta selama PPKM ini! InsyaaAllah dapur tetap ngebul! https://t.co/C60mGlTWPx",jadi pekerja buruh sektor industri barang konsumsi perdagangan amp jasa transportasi aneka industri properti real estate gajinya rp juta bawah mendapatkan bantuan subsidi upah rp juta insyallah dapur tetap ngebul,2
1891,Semoga tidak ada ppkm ye https://t.co/IS1LuKG9un,semoga ye,1
1892,@n0tkessy Ngopi yuk :) panam gak ppkm,ngopi yuk panam,1
1893,"Moon maap bapak..
Stau saya nih pak. .
Kalo lokdon (karantina), itu rakjat disruh tinggal dirumah, tapi smw kebutuhan di tanggung oleh negara.
Kalo PPKM, itu rakjat disuruh dirumah, tp kbtuhannya disuruh cari sendiri.
Gimana gk teriak pak. 
Udah ky vokalis A7X aja ini https://t.co/duAmtGWnA5",moon maaf bapak stau pak lokdon karantina rakjat disruh tinggal dirumah kebutuhan tanggung negara rakjat disuruh dirumah kbtuhannya disuruh cari gak teriak pak vokalis,0
1894,"Kaya nya aktifitas udah mulai normal. Udah bosen sama label ppkm.
Cm ekonomi aja yg blm membaik https://t.co/vvoYrCaPCc",kayak nya aktifitas mulai normal bosan label ekonomi membaik,0
1895,"Jika tren kasus terus mengalami penurunan, maka 26 Juli 2021, Pemerintah akan melakukan pembukaan secara bertahap.

Soal PPKM, Pemerintah Terus Pantau dan Dengar Suara Masyarakat

https://t.co/vtj6NrcH2s",trend kasus terus mengalami penurunan juli pemerintah melakukan pembukaan secara bertahap soal pemerintah terus pantau dengar suara masyarakat,2
1896,"@tryinsleepvvell @cakasana Harapannya seperti itu, mumpung ini lagi ppkm darurat, jadi dimaksimalkan ketika masyarakat banyak yang lagi gak kerja... Tentunya juga ditunjang jumlah vaksin yang memadai. Karena ada  beberapa kejadian, sudah antri tapi ujungnya gak dapat karena abis",harapannya darurat jadi dimaksimalkan masyarakat kerja ditunjang jumlah vaksin memadai kejadian antri ujungnya habis,2
1897,"Aku di Hari Kedua,ketiga sampai hari ke 17 selama diliburkan PPKM : https://t.co/ZRbfjI6NGW",hari kedua ketiga hari diliburkan,1
1898,"Terima kasih Pak @aniesbaswedan walaupun sebenarnya terlambat karena PPKM Darurat sudah berjalan 2 Minggu, tetapi lebih baik terlambat daripada tidak sama sekali 🙏 https://t.co/JNWr1IGR8u",terima kasih pak terlambat darurat berjalan minggu baik terlambat,2
1899,"Kenapa dengan Indonesia? Sekolah diliburkan berdampak pada kualitas siswa penerus Bangsa, apakah PPKM yang terus Update dan Vaksin itu masih belum cukup?, apa mungkin ada maksud lain dari para petinggi pemerintah? Ataukah hanya aku saja yang masih belum cukup paham?.",indonesia sekolah diliburkan berdampak kualitas siswa penerus bangsa terus update vaksin cukup maksud petinggi pemerintah cukup paham,0
1900,"kebijakan ppkm skrg ini tergaje selama pandemi, buat apa coba jalanan dalam kota disekat lagian banyak tempat ditutup juga kecuali sektor tertentu, mempersulit siapapun yg kerjanya ga bisa wfh. buat apa juga tanggal merah digeser, ga bisa juga rangorang liburan 🧐",kebijakan tergaje pandemi coba jalanan kota disekat tempat ditutup kecuali sektor mempersulit kerjanya wfh tanggal merah digeser rangorang liburan,0
1901,tandanya bentar lagi selesai ppkm https://t.co/cDj9wUPKCr,tandanya sebentar selesai,1
1902,PPKM DARURAT....Saya dari Depok jg ga bisa ke Jakarta....mulai senin besok jg naik kereta comuter line jg ga bisa lg...#sabar...Semoga Badai Corona cepat berlalu...(sedekah do'a   Al Fatihah) di sehatkan semua yg sakit..Aamiin YRA https://t.co/z4QOfP0yrt,darurat depok jakarta mulai senin besok naik kereta comuter line semoga badai corona cepat berlalu sedekah al fatihah sehatkan sakit amin yra,2
1903,TV aku lagi PPKM bang...👍👍👍😂😂😂 https://t.co/2vdMH0vWtT,tv mas,1
1904,"@eko63691 Ini dia lagi mencoba sarkas apa gimana sih? Lagi nyoba kek Rildwan Kamaludin. Mungkin dia lagi menganalogikan bahwa PPKM ibarat kandang hewan, hewannya adalah manusia yang kena corona. Biar orang pada nyoba bundir ke kebun binatang, kayak orang rame-rame makan mie instan 20 mnt?",mencoba sarkas sih mencoba kayak rildwan kamaludin menganalogikan kandang hewan hewannya manusia kena corona orang mencoba bundir kebun binatang orang ramai ramai makan mie instan minta,0
1905,@murniyoungest Aplikasinya sangat bermanfaat ya ketika kondisi PPKM seperti saat ini bisa mengakses,aplikasinya bermanfaat iya kondisi mengakses,2
1906,"@DewinthaNonong 💔
PPKM darurat tuh berat utk banyak sekali kalangan. Tolong klo menertibkan harus disertai solusi. Nuraninya dipake.
Semuanya juga ayo bantu sudahi pandemi dg patuh prokes. Hanya sesederhana pakai masker, jauhi kerumunan, sering cuci tangan, ambil vaksin. Udah. Ga susah kan?",darurat berat untuk kalangan tolong menertibkan disertai solusi nuraninya dipakai ayo bantu sudahi pandemi patuh prokes sesederhana pakai masker jauhi kerumunan cuci tangan ambil vaksin susah,0
1907,bayangin klo ini ga ppkm dan gw di jkt GRRRRRGGGHHHHHHH gw psti jalan ama dia,bayangkan jakarta grgh jalan,0
1908,"Evaluasi PPKM, kalau kita melakukan evaluasi dari kasus (covid-19) yang terkonfirmasi positif Alhamdulilah terus melandai",evaluasi melakukan evaluasi kasus covid terkonfirmasi positif alhamdulilah terus melandai,2
1909,"@ovyic @DivHumas_Polri Bikin konten pasti dgn sgt sadar,dan niat tentunya.
Konten ini gak bisa d buat candaan tanpa sadar.
Sifatnya menghasut utk berbuat melanggar ppkm darurat lewat konten.
Sgt berbahaya...
Bocah edaan itu.!!!",konten sadar niat konten candaan sadar sifatnya menghasut untuk berbuat melanggar darurat lewat konten berbahaya bocah edaan,0
1910,"@KorbinmasPolri @DivHumas_Polri Salah satu dampak PPKM  adalah terbatasnya usaha konveksi, sehingga pengadaan seragam satpam kami terhambat. Dan sesuai dgn perpol no 4/2021 Agustus ini sudah berlaku. Apakah ada toleransi ketentuan?",salah satu dampak terbatasnya usaha konveksi pengadaan seragam satuan pengamanan terhambat sesuai perpol no agustus berlaku toleransi ketentuan,0
1911,@Prambors Gak sabar mau diajak ketemu mamanya. Ni gegara PPKM gk jd mulu kan ya mana jauh rmhnya. #DGITM,sabar diajak ketemu mamanya gara-gara gak jadi terus iya jauh rmhnya,0
1912,@Sherlynaliv07 Mungkin judulnya PPKM kenormalan baru atau PPKM transisi atau PPKM siaga atau Mukidi mundur🤔,judulnya kenormalan baru transisi siaga mukidi mundur,0
1913,"@MPrimasatya @FaldoMaldini @abdulbf hiburan lucu"" dr orang yg dpt gaji dr APBN, sdikit ngurangin rs suntuk dirumah krn PPKM..",hiburan lucu orang gaji apbn sdikit ngurangin rs suntuk dirumah,2
1914,@__imsournoelle yaampun ku kira nyate sama keluarga 😭 sabar yaa bntr lagi selesai ppkm nya😢,yaampun ku kira nyate keluarga sabar ya bentar selesai nya,1
1915,@republikaonline Puas dg ppkm nya,puas nya,2
1916,"@irfahudaya Semoga PPKM ini berdampak positif ya, bisa menurunkan tingkat penyebaran pandemi",semoga berdampak positif iya menurunkan tingkat penyebaran pandemi,2
1917,car free day ditambah PPKM pula 🚲 https://t.co/JUmaNqhQZq,car bebas hari ditambah,1
1918,"PPKM, pria pencinta kamu dan mamamu https://t.co/WWFO8scDQZ",pria pencinta mamamu,1
1919,PPKM ( Polisi Prindavan Kok Mukul ) https://t.co/qk6RY02FBg,polisi prindavan mukul,0
1920,"Sanksi tegas untuk pelanggar prokes

Patuhi Aturan PPKM https://t.co/tfkDB3zICp",sanksi tegas untuk pelanggar prokes patuhi aturan,2
1921,"Seluruh masyarakat mendukung PPKM darurat

#Bansos
#IndonesiaMaju https://t.co/gJEZDN6CIa",masyarakat mendukung darurat,2
1922,"""Loh nikah pas ppkm?. Awas ditindak loh dikeluarga kita ada satgas covid.""

Ya emng yang tau mas ari aja si wkwk. Liat sikonnya dulu nanti kalo banyak bgt siap2 datengin lurahnya aja sie wkwk.",loh nikah pas awas ditindak loh dikeluarga satgas covid iya tahu mas ari sih wkwk lihat sikonnya banget siap datengin lurahnya sih wkwk,0
1923,"Salah 1 mantan boss ku, ppkm, himbauan di rumah saja, eh dia masih muter lho. Tiap hari masih ngantor, terus meeting k ktr a, ke ktr b. Ga ada ngeri2 nya. Pdhal punya asma lho... pede krn uda vaksin 2x, n pernah kena virus juga and..... ga betah dirumah.....",salah mantan ku himbauan rumah eh muter lho hari ngantor terus meeting kantor kantor ngeri nya punya asma lho percaya diri vaksin kena virus betah dirumah,0
1924,"Idi mendukung keputusan pemerintah,  dengan memperpanjang ppkm di harapkan akan  menekan penyebaran covit, dengan segra kita kembali normal seperti dulu

#SukseskanPPKMLevel4 https://t.co/gJ1s95Q39z",idi mendukung keputusan pemerintah memperpanjang harapkan menekan penyebaran covit segra kembali normal,2
1925,Smoga Ppkm nya udahan,semoga nya udahan,1
1926,"@Rismaliez85 @RaniKancana_ Liburnya diperpanjang aja, ppkm nya juga diperpanjang ,tetap semangat 💪",liburnya diperpanjang nya diperpanjang tetap semangat,2
1927,"Hidup bukan tentang siapa yang berbuat baik,
Namun tentang siapa yang bisa menyikapi perbuatan buruk dengan fikiran positif.

~Selamat pagi PPKM day 6",hidup berbuat baik menyikapi perbuatan buruk pikiran positif selamat pagi hari,2
1928,@B0c4hkeling Dukung pelaksanaan PPKM darurat,dukung pelaksanaan darurat,2
1929,Kegiatan ppkm di pagi hari https://t.co/oHvHRlpaTX,kegiatan pagi hari,1
1930,"@alisyarief Arogansi pernyataan dan sikap ditunjukkan hanya untuk menutupi terkendalinya TKA CHINA AMAN Masuk Bandara ?.
BANDARA seharusnya ditutup saat PPKM DARURAT ini. Jgn Sampai PPKM DARUTAT jadi PPKM tambah Darurat.
@jokowi",arogansi pernyataan sikap ditunjukkan untuk menutupi terkendalinya tka china aman masuk bandara bandara ditutup darurat darutat jadi tambah darurat,0
1931,"Ayo taati PPKM agar cepat berakhir dan ada kelonggaran.

#TetapProkesJanganKendor https://t.co/KdWmS3rDfC",ayo taati cepat berakhir kelonggaran,2
1932,@mohmahfudmd TNI dan Polri sudah mengambil langkah Persuasif dalam menyikapi PPKM di Lapangan...Karena setiap Peraturan akan dijalankan oleh petugas dilapangan dan hanya Orang Lapangan yang bisa mengetahui bagaimana cara menjalankannya supaya bisa berjalan sesuai perintah,tni polri mengambil langkah persuasif menyikapi lapangan peraturan dijalankan petugas dilapangan orang lapangan mengetahui cara menjalankannya berjalan sesuai perintah,2
1933,"Artinya, siklus PPKM TUTUP MENUTUP akan terus berulang. 

Yaa siklus masyarakat koar² bangkrut akan lbh banyak dan berulang. 

Solusinya apa, PROKES yang 5M. 
Lindungi CONGORMU dari ludah orang lain karena NGOMONG itu NYIPRAT bos.",artinya siklus tutup menutup terus berulang ya siklus masyarakat teriak bangkrut berulang solusinya prokes lindungi congormu ludah orang bicara nyiprat bos,0
1934,"Gua udeh ampe bosen dirumah baru brp hr PPKM yekan demi ga kuar rumah, demi kaga nongki. eh org org malah nongkrong dicafe cafe anjrittt, gada ati bgt lu sat",udah bosan dirumah baru hari yekan kuar rumah nongki eh orang orang nongkrong dicafe cafe anjing tidak ada ati banget sat,0
1935,"ppkm cepet selese yuk, mau ke bandung dari 2020 ga jadi jadi 😭",cepat selese yuk bandung jadi jadi,0
1936,"@bertanyarl 1. Takutnya crushnya suka tmnmu
2. Takutnya temenmu tersinggung, kan kmu ngajak dia keluar knpa bawa crush
3. Ppkm anjir",takutnya crushnya suka tmnmu takutnya temenmu tersinggung mengajak keluar bawa crush  ,0
1937,apa itu ppkm apa itu ppkm. sumpah yg blg kaya gt muka lo jelek bgt,sumpah bilang kayak muka jelek banget,1
1938,"PPKM
Pernah Pacaran Kemudian Mantanan 🤣🤣🤣",pacaran mantanan,1
1939,@_Xp0se @Sat_Pinayungan @jokowi Jangan jangan nggak Bapak PPKM itu apa? Dan ketentuan yg berlaku dan hak haknya bagi rakyat.,bapak ketentuan berlaku hak haknya rakyat,0
1940,@rizraharyan info bursa ppkm gan,informasi bursa juragan,1
1941,"#Anaking masih selow minggu ini, si teteh MPLS via yutub, si Ujang karena ppkm jadi jadwalnya belom ada. Karena buku baru bisa diambil setelah tanggal 20.",selow minggu sih teteh mpls via youtube sih ujang jadi jadwalnya buku baru diambil tanggal,1
1942,selama ppkm ini bangun terpagi aku😍,bangun terpagi,1
1943,ppkm level level an kyk boncabe ae😭,level level an kayak boncabe,1
1944,"PPKM meski belum sukses 100%, tapi haailnya telah menunjukkan capaian yang cukup signifikan. Penerintah melakukan kebijakan yang tepat dan terkendali.

Spy sukses makin besar, perlu kesadaran kita sbg rakyat utk taat Prokes dan Vaksin segera..!!

 https://t.co/NoLeG2Tdoi",sukses haailnya menunjukkan capaian cukup signifikan penerintah melakukan kebijakan tepat terkendali sukses besar perlu kesadaran rakyat untuk taat prokes vaksin,2
1945,@danutapr Aku nunggu ppkm ki kelar hufff,menunggu ki kelar huf,1
1946,"Ayolah Gaes..... Mau sampai berapa lagi corona ini menyiksa kita ?
Mau berapa banyak lagi saudara/i kita yang jadi korban keganasan corona Blakasadut ini ?

Oleh sebab itu #StopBebalPatuhiAturanPPKM ,PPKM tidak akan berarti apa² tanpa peran serta kita semua. https://t.co/b0GulHoBZG",ayolah guys corona menyiksa saudara jadi korban keganasan corona blakasadut berarti peran,2
1947,"@kumparan Apakah pemerintah menerapkan UU kekarantinaan untuk menerapkan PPKM Darurat saat ini, kalau pelanggaran PPKM Darurat akan diterapkan kepada para  pelanggar.",pemerintah menerapkan uu kekarantinaan untuk menerapkan darurat pelanggaran darurat diterapkan pelanggar,1
1948,"Ya Allah plis kasih kerjaan lagi dong yang bisa nerima mahasiswa semester akhir. Pusing bgt bayar tagihan banyak bgt tapi pemasukan minim. Mana lagi ppkm :"")",iya allah plis kasih pekerjaan menerima mahasiswa semester akhir pusing banget bayar tagihan banget pemasukan minim,0
1949,@LmsAgnes @amanbrug Belum ada kak karna ppkm jadi belum pernah pergi pergi,kak jadi pergi pergi,1
1950,Baru tau kalo perpanjang ppkm bisa di samsat.,baru tahu perpanjang samsat,1
1951,PPKM Rasa Darurat Militer https://t.co/lelQDDynld https://t.co/NjRFfR4PK9,rasa darurat militer,0
1952,udh sebulan lebih blm ketemu lg hhhhhh ppkm ni sungguh bikin makin lama,udah sebulan ketemu sungguh,0
1953,"PPKM
Pelan-Pelan Kita Menjauh

-masdalu-",pelan pelan menjauh masdalu,1
1954,agak kesel ya di phpin ppkm dikit2 mau selesai diperpanjang sekalian ae loh ppkm jangka 6bulan/1thn wkakaka biar sekaligus aku bertahan didunia kebabuan dirumah🙂,kesal iya phpin dikit selesai diperpanjang loh jangka bulan tahun wkakaka bertahan didunia kebabuan dirumah,0
1955,"meski di tengah suasana PPKM Darurat, Masjid Nasional Al Akbar Surabaya juga menginisiasi ikhtiar bathin",tengah suasana darurat masjid nasional al akbar surabaya menginisiasi ikhtiar bathin,1
1956,Loh? Ini udah PPKM DAY10 !!! Ternyata aku kuat 😌,loh hari ternyata kuat,1
1957,#TetapProkesJanganKendor dan percepatan vaksinasi dan menurunkan level PPKM maka akan ada fleksibilitas untuk kegiatan masyarakat https://t.co/UxdzdLWqx4,percepatan vaksinasi menurunkan level fleksibilitas untuk kegiatan masyarakat,2
1958,"PPKM Darurat dari 3 s/d 20 Juli.
20 Juli Idul Adha.
Covid selalu rame kalo pas deket deket hari besar islam.",darurat juli juli idul adha covid ramai pas hari besar islam,0
1959,"@txtdrkuliner Berarti temen saya ppkm dari tahun 2012
https://t.co/C8RRW4ENT4",berarti teman tahun,1
1960,"@HajarrudinAhmad @kompascom @alitalit_ Kalau berkerumun memang sementara PPKm dilarang apa lagi tidak gunakan protokol kesehatan. Masy perlu tahu larangan darurat covid ini untuk keselamatan masy juga.
Pesta boleh ditunda dulu. 
Nikah Syah kalau SDH aqad. Dan bisa dilakukan dgn ada saksi saja dan kedua org tua masing",berkerumun dilarang gunakan protokol kesehatan masyarakat perlu tahu larangan darurat covid untuk keselamatan masyarakat pesta ditunda nikah syah aqad dilakukan saksi kedua orang tua,2
