,raw,processed,label
2062,@abi_sasaLL Bantu PPKM,bantu ppkm,2
2063,"@Dennysiregar7 @jokowi Beneran Om @Dennysiregar7 PPKM lebih humanis, daripada lockdown... tinggal kita aja yg disiplin jaga Prokes..   👍 
#sehatselalusemuanya",benaran om ppkm humanis lockdown tinggal disiplin jaga prokes,2
2064,@txtdrbekasi Gmna ni pak? Jd ppkm gabole buka sama sekali? @mas_triadhianto,gimana pak jadi ppkm gabole buka,1
2065,"@urFutureLover_ Tutup, kan masih PPKM",tutup ppkm,1
2066,Pacaran 20 menit rasa makan pas ppkm. Diburu buru &amp; dipantau.,pacaran menit rasa makan pas ppkm diburu buru amp dipantau,1
2067,"@GOAL_ID Messi kena dampak PPKM kehilangan pekerjaan,,hahaha",me kena dampak ppkm kehilangan pekerjaan hahaha,0
2068,Selamat pagi ppkm terakhirrr :v,selamat pagi ppkm terakhir,1
2069,@yourbae Bang.. apa menurut lo ttg ppkm?,mas menurut ppkm,1
2070,"PPKM 
(perbanyak produktif kurangi mager)",ppkm perbanyak produktif kurangi malas,2
2071,"Selama PPKM Darurat ini, Wahid juga memastikan pembelajaran siswa SMA, SMK, dan SLB di Jatim dilakukan jarak jauh, alias daring.",ppkm darurat wahid memastikan pembelajaran siswa smk slb jatim dilakukan jarak jauh alias online,1
2072,"@olietamami Gajinya berapa mbak? Beneran deh saya mau asal gajinya mencukupi buat makan dan beli susu anak, 
Gara2 ppkm gak jelas gini udah seminggu gak punya penghasilan sama sekali, saya lebih takut istri&amp;anak gak makan daripada takut kopid..",gajinya mbak benaran deh asal gajinya mencukupi makan beli susu anak gara ppkm jelas seminggu punya penghasilan takut istri amp anak makan takut kopid,0
2073,@tubirfess Mending nungguin hilal ppkm perpanjang apa kaga hahahaha,lebih baik menunggu hilal ppkm perpanjang hahahaha,1
2074,"Psbb sama ppkm bedanya, psbb orang masih punya duit buat jajan, ppkm kayanya pd bokek deh",psbb ppkm bedanya psbb orang punya duit jajan ppkm kayaknya bokek deh,0
2075,"Jika PPKM diperpanjang dan hasilnya sama saja . Maka akan dilanjutkan dengan Adu Pinalti .
#PPKM 
#PPKMDarurat 
#PpkmDiperpanjang",ppkm diperpanjang hasilnya dilanjutkan adu pinalti,1
2076,"@AREAJULID Pake nanya ppkm apaan. Ppkm adalah kalian, pemuda pemuda kayak monyet",pakai tanya ppkm ppkm pemuda pemuda monyet,1
2077,"@RiskaNgilan Alhamdulillah aplikasi tsb jadi solusi ketika kondisi PPKM seperti saat ini kita sangat diuntungkan bisa akses melalui aplikasi saja ya, Mba",alhamdulillah aplikasi jadi solusi kondisi ppkm diuntungkan akses aplikasi iya mbak,2
2078,"Mari #BahuMembahuAtasiPandemi
PPKM demi kebaikan kita semua, ayolah jgn egois, pemerintah daerah harus berperan penting untuk menjalankan PPKM darurat ini..
Mari kita sama2 lawan kopit19 dgn mematuhi aturan yg ada.. ingat prokes👍🏽 https://t.co/CZTr6ZDbc8",mari ppkm kebaikan ayolah egois pemerintah daerah berperan penting untuk menjalankan ppkm darurat mari lawan kopit mematuhi aturan ingat prokes,2
2079,"@detikcom Waduhhhh jgn"" yang nyebarin virus selama ppkm mereka lagi",nyebarin virus ppkm,0
2080,@bbych4n_ Ppkm jadi gak sia-sia kalo begini,ppkm jadi sia sia,2
2081,@ajizaky571 Di saat ppkm sakit berat non covid benar benar diabaikan jika tidak melakukan rapid test antigen. Kebayang yg awam akan melakukan test. Karena ph tubuh asam maka reaktif dan ini dirujuk ke RS penanganan C19 maka dari itu membludak. Penyakit inti nya tdk diobati.dan akhirnya...,ppkm sakit berat non covid benar benar diabaikan melakukan rapid test antigen terbayang awam melakukan test ph tubuh asam reaktif dirujuk rs penanganan membludak penyakit inti nya diobati,0
2082,"smoga ppkm berhenti di tnggl 17 agustus, trus covid ilang trus indonesia merdeka skali lagi.",semoga ppkm berhenti tanggal agustus terus covid hilang terus indonesia merdeka,2
2083,@po_honhijau Selesai ppkm,selesai ppkm,1
2084,"Aku gak sampe 30 buku deh sebulan. Paling 15-20 buku aja. Itupun karena kemaren ppkm yang pertama terus aku di rumah aja, akhirnya bisa one day one book. Paling lama nyelesain 2 hari untuk 3 buku 😅😅 https://t.co/rWrFX47Y5T",buku deh sebulan buku itupun kemarin ppkm pertama terus rumah one hari one book menyelesaikan hari untuk buku,2
2085,"Malming PPKM  week 2 , ketiduran jam 8 bangun jam 4 pagi. Perut sakit antara mau boker / makan.
Then it's both bruh 😑",malam minggu ppkm wig ketiduran jam bangun jam pagi perut sakit buang air besar makan then both bruh,1
2086,"@JoeklySinaga18 Selamat pagi Jacky .. 
      senin ini  tetap sehat2  semua keluarga...        PPKM  sudah berhasil   semoga saja  akan berakhir  pandemi  di Indonesia.",selamat pagi jacky senin tetap sehat keluarga ppkm berhasil semoga berakhir pandemi indonesia,2
2087,"Di saat genting layaknya dalam situasi peperangan seperti sekarang ini, dimana banyak nyawa yang melayang.

Percuma pemerintah/aparat keamanan berlakukan PPKM Mikro kalau mereka tdk tegas menangkap para politikus2 pengadu domba, kaum mabuk agama dan pejabat daerah yg pembangkang!",genting layaknya situasi peperangan dimana nyawa melayang pemerintah aparat keamanan berlakukan ppkm mikro tegas menangkap politikus pengadu domba kaum mabuk agama pejabat daerah pembangkang,0
2088,Met pageh sobat ppkm 🤟🥀 https://t.co/8GPTTnLSzP,selamat pageh sobat ppkm,1
2089,"#TetapProkesJanganKendor
Sukseskan PPKM level 4 https://t.co/mGrT5MINsE",sukseskan ppkm level,2
2090,@Chaerus5 masi ppkm ni,ppkm,1
2091,"#BahuMembahuAtasiPandemi

PPKM Daurat ini agar sukses butuh dukungan seluruh Kepala Daerah. https://t.co/rRckMRj8c4",ppkm daurat sukses butuh dukungan kepala daerah,2
2092,"bilang covid katanya gk ada, di suruh vaksin gk mau, pas bnyak meninggal bingung, ada PPKM di suruh tutup bilang nyari makan buat anak istri, yang nyuruh nutup maksa dan marah2. pie to jan hmmm",bilang covid katanya gak suruh vaksin gak pas meninggal bingung ppkm suruh tutup bilang mencari makan anak istri nyuruh nutup maksa marah pie tryout hm,0
2093,@linasbeneran ppkm ga bisa usaha,ppkm usaha,0
2094,"-Masa PPKM -
Influencer (food blogger) : Makan² dan kumpul² di luar, sekalian shoping, alesan uda swab dll, dengan berkedok membantu umkm karena program pemerintah. Ngomong ae golek duit utk pribadi dg embel² bantu umkm.
Kntl",masa ppkm influencer food blogger makan kumpul luar shoping alesan swab dan lain-lain berkedok membantu umkm program pemerintah bicara golek duit untuk pribadi embel bantu umkm kntl,0
2095,Yuk dukung PPKM demi menekan angka penularan covid https://t.co/0soaXd7SCT,yuk dukung ppkm menekan angka penularan covid,2
2096,"Pandemi cepetan ilangnya, aku mau magang susah bangettt kaga ada yg nerima selama ppkm😭😭",pandemi cepatan ilangnya magang susah banget menerima ppkm,0
2097,"PPKM diperpanjang, kemudian hari ini dapet WFH lagi, padahal Jumat sama Senin jg WFH. Tau gitu mudik Magelang sampe hari ini aja. Nyesel mah belakangan.",ppkm diperpanjang hari wfh jumat senin wfh tahu mudik magelang hari menyesal mah belakangan,1
2098,@cigaretteswit emng di turki ada ppkm juga?,turki ppkm,1
2099,@JSuhaim Kita sukseskan PPKM,sukseskan ppkm,2
2100,"Turut berduka dan berdoa bersama. Untuk semua orang lapangan yang terkena dampak langsung PPKM. 
#KoronaContol",turut berduka berdoa untuk orang lapangan terkena dampak langsung ppkm,0
2101,@amflife @zoelfick Berbagai PPKM dan lain-lain nama yang dibuat pemerintah intinya adalah LD tanpa keluar uang untuk menyantuni masyatakat. Katanya dana tak ada. Sementara proyek infrastruktur terus jalan. Karena proyek ini dinikmati inner circle rezim. Banyak datanya.,berbagai ppkm nama dibuat pemerintah intinya ld keluar uang untuk menyantuni masyatakat katanya dana proyek infrastruktur terus jalan proyek dinikmati inner circle rezim datanya,0
2102,Uda stres ama ppkm,stres ppkm,0
2103,semenjak ppkm paket gue pada lama semua datangnya!!!😡,semenjak ppkm paket datangnya,0
2104,Dalam keadaan ppkm darurat dan sesuai himbauan dr kemenag. Kami melaksanakan sholat idhul adha di rumah...ikhtiar kita bersama https://t.co/q5yb8WZBog,keadaan ppkm darurat sesuai himbauan kemenag melaksanakan sholat idhul adha rumah ikhtiar,2
2105,@yudasn11 Berita nya si begitu utk protokol selama ppkm,berita nya sih untuk protokol ppkm,1
2106,Tetep santuy walau PPKM di perpanjang. https://t.co/O63CFYWSoh,tetap santuy ppkm perpanjang,2
2107,"PPKM aja diperpanjang...
Lantas masa Pemerintah mau membiarkan aksi demo yg dilakukan oleh sekelompok orang yg katanya mahasiswa tapi kelakuan ga peka ama situasi seperti ini?
Jangan dong ya!
Jangan lukai hati masyarakat umum yg sdh selalu berusaha taat!
https://t.co/joYZEzTvm1",ppkm diperpanjang lantas masa pemerintah membiarkan aksi demo dilakukan sekelompok orang katanya mahasiswa kelakuan peka situasi iya lukai hati masyarakat umum berusaha taat,0
2108,"Jd melow stlah liat tukang bangunan dipecat karena ga pake masker. Knp ada org yg gak punya hati kayak gt sih?
Liat aparat seenaknya rusakin dagangan org dengan dalih ppkm. 
Udah jelas2 ni virus gak ilang2. Masyarakat kecil makin diinjek2 sama sesama manusia yg gak ada empatinya",jadi melow stlah lihat tukang bangunan dipecat pakai masker orang punya hati sih lihat aparat seenaknya rusakin dagangan orang dalih ppkm jelas virus hilang masyarakat diinjek manusia empatinya,0
2109,"Mumet bat ini pala berasa mau pecah dikosan mulu, ppkm kapan kelarnya sih aaaaargh",pusing banget kepala berasa pecah dikosan terus ppkm kelarnya sih argh,0
2110,"Untuk menekan angka kasus kovid yg masih relatif tinggi, mari bersama kita dukung dan #SukseskanPPKMLevel4

Bagi yang masih bingung apa itu PPKM level 4, yuk simak aturan lengkap nya disini 👇

https://t.co/DkeLlDxjJ9",untuk menekan angka kasus kovid relatif tinggi mari dukung bingung ppkm level yuk simak aturan lengkap nya,2
2111,"Kami meminta kepada Gubernur untuk menyampaikan imbauan kepada pengusaha/pemimpin perusahaan agar mengoptimalkan PPKM Rencana Keberlangsungan Usaha dalam Menghadapi Pandemi COVID-19 
#TolongPatuhiAturanPPKM https://t.co/8F1edwaInY",meminta gubernur untuk menyampaikan imbauan pengusaha pemimpin perusahaan mengoptimalkan ppkm rencana keberlangsungan usaha menghadapi pandemi covid,2
2112,"@ayylaffyyuu_ Ketindihannya gacuma 1 kali gitu, kek PPKM sampai level 4 🤣",ketindihannya gacuma kali kayak ppkm level,1
2113,"Mari mari ber upacara dilapanngan,
Eitz kan lagi PPKM nanti ada yang marah, ah  lanjut tidur lagi aja",mari mari ber upacara dilapanngan eitz ppkm marah ah lanjut tidur,1
2114,"Ppkm kapan selesai?
Gwa benci banget tiap pagi drama sama satpam stasiun cuma karna pembatasan.
Iya yang di prioritasin nakes, nakes juga sama kok kaya pekerja biasa, ada jam kerja nya..
Bahkan tadi gua liat dia bukan nakes malah dipersilahkan masuk
Wkwkwkwkwkwkwk",ppkm selesai benci banget pagi drama satuan pengamanan stasiun pembatasan iya prioritasin tenaga kesehatan tenaga kesehatan kayak pekerja jam kerja nya lihat tenaga kesehatan dipersilahkan masuk wkwkwkwkwkwkwk,0
2115,"Ppkm atau tidak, umur 23thn main tetep disuruh pulang magrib 👍🏿",ppkm umur tahun main tetap disuruh pulang magrib,1
2116,@CNNIndonesia Gapapa kan hasil denda penertiban PPKM yg ngobrak ngabrik pedagang biasa itu total hampir 700jt. Masih profit lur,gapapa hasil denda tertib ppkm ngobrak ngabrik pedagang total juta profit lur,0
2117,@psnghwaaw Sarapanya ppkm wkwkwk,sarapanya ppkm wkwkwk,1
2118,"Pinta Pemerintah Sangat Mudah untuk dilakukan, bahkan jadi di sepelekan. 

Patuhlah selama masa PPKM Level 4 diberlakukan! 

#PatuhProkesHargaMati https://t.co/N1Q34vq0JA",pinta pemerintah mudah untuk dilakukan jadi sepelekan patuhlah masa ppkm level diberlakukan,2
2119,PPKM DIPERPANJANG SAMPAI ARSENAL JUARA,ppkm diperpanjang arsenal juara,1
2120,"Cukup jalan aja yg ditutup saat ppkm hatimu jangan 
@Celine_JKT48 
@N_AraJKT48 
@paragonpics_ 
#MabarValkyrie48",cukup jalan ditutup ppkm hatimu,1
2121,"Bagaimanapun, ppkm ini lebih longgar dr sebelumnya. Bbrpa sektor ekonomi sdh bs aktivitas, sy rs ini langkah penting selain konsen kesehatan tentunya. 
Mari kt bntu pmrintah dg protokol kesehatan dan vaksin jk ada kesempatan",ppkm longgar sektor ekonomi aktivitas rs langkah penting konsen kesehatan mari bantu pmrintah protokol kesehatan vaksin kesempatan,2
2122,Gak suka ppkm karna kalo pulang dari klinik malem ga bs mampir Indomart buat refreshing 😭😭😭,suka ppkm pulang klinik malam mampir indomabuat refreshing,0
2123,"Pertimbangan Bali masuk level 3 PPKM darurat adalah status kabupaten dan kota di sini yang masih dalam zona oranye, kecuali Tabanan dan Karangasem ya",pertimbangan bali masuk level ppkm darurat status kabupaten kota zona oranye kecuali tabanan karangasem iya,1
2124,@Sunda_Fess Ppkm ai kamu,ppkm ai,1
2125,"#BahuMembahuAtasiPandemi

Pemerintah sudah menyiapkan sanksi bagi para kepala daerah, ayo bapak2 kepala daerah PPKM Darurat segaralah dijalankan , kasih tindakan tegas warga anda maupun tempat usaha yang melanggar ketentuan PPKM Darurat ini..tunjukan wilayah anda2 terbaik.👍🏽 https://t.co/wa5AaErmBj",pemerintah menyiapkan sanksi kepala daerah ayo bapak kepala daerah ppkm darurat segaralah dijalankan kasih tindakan tegas warga tempat usaha melanggar ketentuan ppkm darurat tunjukkan wilayah terbaik,2
2126,"@Liaauliaaa3 @sosmedkeras serius? kotaku dari awal gaada ppkm, tapi untuk sistem pembelajaran tetep dirumah aja",serius kotaku awal tidak ada ppkm untuk sistem pembelajaran tetap dirumah,1
2127,@MarieBerubah @jokowi @RamliRizal @prabowo @mohmahfudmd @karniilyas @msaid_didu @rockygerung PPKM Darurat aja gak di kasih makan apalagi lockdown. Picik.,ppkm darurat kasih makan lockdown picik,0
2128,Habis ppkm staycation lagi (?) https://t.co/4O6q9Wx63c,habis ppkm staycation,1
2129,PPKM sukses membatasi dn mencegah lonjakan kopit. Tapiii kita harus #TetapProkesJanganKendor . Ayo jangan abai jangan lengah. Kopit terus mengintai. https://t.co/n2xKenrCAX,ppkm sukses membatasi mencegah lonjakan kopit ayo abai lengah kopit terus mengintai,2
2130,@Lheea13 PPKM berlaku di Jawa dan Bali aje mpok,ppkm berlaku jawa bali mpok,1
2131,Ni PPKM ngefek gede bgt ke daerah nenek ku 🥺 tapi mau gmn lagi.....,ppkm ngefek gede banget daerah nenek ku gimana,0
2132,"Rakyat sendiri di kandangi,bnyk yg Kena PHK,bahkan tukang bubur dan tukang bakso di denda 5jta krna melanggar PPKM,ehh pemerintah malah sibuk import TKA

WNA Masuk Lagi ke Indonesia, Wakil Ketua MPR: Melanggar Aturan Resmi dari Pemerintah https://t.co/MMzd9CwOiY",rakyat kandangi kena phk tukang bubur tukang bakso denda jta melanggar ppkm eh pemerintah sibuk impotka wna masuk indonesia wakil ketua mpr melanggar aturan resmi pemerintah,0
2133,"Terasa bener ini penerapan PPKM, jalanan lenggang. https://t.co/3Sf2MSEkF1",terasa benar penerapan ppkm jalanan lenggang,2
2134,ngeeksekusiin JOBDESC SIMPLE2 ke RAKYAT ala BUK RISMA ginih kudunya sik bisa nge-INSPIRASIIN MENTERI2 laen agar EKSYEN SERUPA di masa PPKM. penting agar RAKYAT BAHAGIA https://t.co/L2xK8gLaFg,ngeeksekusiin jobdesc simple rakyat ala buk risma ginih kudunya sik nge inspirasiin menteri eksyen masa ppkm penting rakyat bahagia,2
2135,"@___k1n9f4t1Ra7a Terbuki PPKM (Para Pejabat Kagak Mampu) kerjanya cuma  goreng2 gmn caranya jabatan selamat, nyawa rakyat bodo amat.",terbuki ppkm pejabat kerjanya goreng gimana caranya jabatan selamat nyawa rakyat bodo,0
2136,@detikcom Korban imbas dari PPKM Darurat nih...  iman nya terlalu tipis..🙃,korban imbas ppkm darurat iman nya tipis,0
2137,@kmngindah @detikcom S7. Swami jd g kerja slma ppkm. G kerja g dpt uang. Makan mah kan tiap hari. Puyeng dah,swami jadi kerja ppkm kerja uang makan mah hari pusing,0
2138,@UNSfess_ Kyk ada perpanjangan lgi jdi ppkm level up hot jeletot,kayak perpanjangan jadi ppkm level up hot jeletot,0
2139,"Area Kedungwuni, Doro , dan beberapa tempat usaha kuliner di Kab. PKL, sejak PPKM Darurat ini diberlakukan, geliat pengunjung sepi sekali.
Pedagang yang kebanyakan wong cilik itu pada ngeluh.

___
Foto👇, kejadian semalam diambil dari status WA kawan, Pringlangu-Pekalongan.",area kedungwuni doro tempat usaha kuliner kabupaten pkl ppkm darurat diberlakukan geliat pengunjung sepi pedagang kebanyakan cilik ngeluh foto kejadian semalam diambil status whatsapp kawan pringlangu pekalongan,0
2140,"@leo_edw Semangat Lee, semoga lancar, selamat, sehat! btw le, belajar dari kasus"" Selebgram pada saat ppkm gini ya, aku takut kamu dihujat Krn keluar disaat ppkm gini sedangkan kita dirumah aja🙂 baik baik lee https://t.co/PFSpmjyD23",semangat lee semoga lancar selamat sehat ngomong-ngomong belajar kasus selebgram ppkm iya takut dihujat keluar disaat ppkm dirumah baik baik lee,2
2141,"Masyarakat  Masih bisa berjualan dengan mentaati protokol kesehatan. Dan tujuan PPKM adalah untuk menekan angka positif COVID-19🦠😷. 
#KitaPercayaJokowi https://t.co/aCtJuv5KHr",masyarakat berjualan mentaati protokol kesehatan tujuan ppkm untuk menekan angka positif covid,2
2142,"Open massage area Magelang jogja
Daripada mikir ppkm trus..DM yuk",open age area magelang jogja mikir ppkm terus dm yuk,1
2143,ppkm pelan pelan kalo masukin,ppkm pelan pelan masukkan,1
2144,@bareksacom PPKM yang telah diterapkan mampu mengatasi kasus harian pandemi. Semoga ini menjadi harapan agar perekonomian normal kembali.,ppkm diterapkan mengatasi kasus harian pandemi semoga menjadi harapan perekonomian normal kembali,2
2145,"@Rizmaya__ @DivHumas_Polri @CCICPolri Kalo melanggar PPKM dan berpotensi menyebarkan virus covid 19 dan membahayakan nyawa orang lain, @DivHumas_Polri @CCICPolri @Puspen_TNI @PolhukamRI tak perlu ragu bedil aja penggerak dan ketua nya,kalau perlu di cekek sampai modyar ketua nya,gak usah takut HAM",melanggar ppkm berpotensi menyebarkan virus covid membahayakan nyawa orang perlu ragu bedil penggerak ketua nya perlu cekek modyar ketua nya perlu takut ham,0
2146,"PPKM level 4
#SalingJagaBansos #JagaPDKawalDemokrasi Vaksinasi Jaga Kesehatan #PakdeMudikAja #TenggelamkanDemokrat2024 Koruptor https://t.co/EM4Gr6QmkX",ppkm level vaksinasi jaga kesehatan koruptor,2
2147,"Menurut Gubernur Jatim, kita tunggu hari ini baru akan dapat update PPKM level 4, seluruh kebijakan ini kan enggak bisa mau bilang Malang bagaimana dan Jatim bagaimana",menurut gubernur jatim tunggu hari baru update ppkm level kebijakan bilang malang jatim,1
2148,"Sejak di putuskan nya PPKM Darurat yg saat ini diperpanjang menjadi PPKM Level 4 , terbukti telah menekan angka ssuspect Covid19. 
#PatuhProkesHargaMati https://t.co/PTqms9Wh55",putuskan nya ppkm darurat diperpanjang menjadi ppkm level terbukti menekan angka uspect covid,2
2149,@LTRFESS Boleh yuk .mutualan dlu lg ppkm,yuk mutualan ppkm,1
2150,@Quvvatt Kalau ngga ada ppkm kasus aktifnya sudah sejuta kali,ppkm kasus aktifnya sejuta kali,2
2151,@Penyair_Berdiri Patuhi aturan PPKM Darurat,patuhi aturan ppkm darurat,2
2152,"Dukung pemerintah Tumpas Habis gerakan separatis Papua yang menghambat pembangunan di Papua

 PPKM Atasi Covid https://t.co/lDZyp6D32v",dukung pemerintah tumpas habis gerakan separatis papua menghambat pembangunan papua ppkm atasi covid,2
2153,PPKM diperpanjang ngasi koe peka,ppkm diperpanjang mengasih koe peka,1
2154,"tapi masih ppkm, gajian masih lama",ppkm gajian,1
2155,"Lahir krisis, un paket2an, kurikulum uji coba, cbt, sidang wisuda online, kerja ppkm. Mentalnya yo bisa yo",lahir krisis ujian nasional paket an kurikulum uji coba cbt sidang wisuda onlen kerja ppkm mentalnya iya iya,0
2156,"Perpanjangan PPKM Bentuk Komitmen Pemerintah Utamakan Kesehatan Rakyat 
Berjuang Lawan Pandemi
https://t.co/qCUwLtWZLb",perpanjangan ppkm bentuk komitmen pemerintah utamakan kesehatan rakyat berjuang lawan pandemi,2
2157,"OIYAA dia juga ngajak gue main mulu anjrit pdhl lg ppkm, mau main dirumah gue terusss sampe katanya mau ijin ke emak udh tau emak gue rempong.. ini kalo lg ga pandemi jujur aja pasti dia udh maksa22 mau main ih ih ih sebel",oiyaa mengajak main terus anjing ppkm main dirumah terus katanya ijin emak udah tahu emak sulit pandemi jujur udah maksa main ih ih ih sebel,0
2158,@mjdmms0223 alhamdulillah ppkm ku ramai walau di rmh aja🥰,alhamdulillah ppkm ku ramai rumah,2
2159,@Moodyficent Lagi ppkm jadi gak jual,ppkm jadi jual,1
2160,"Acara Agustusan seperti lomba2 &amp; kegiatan lain yg menimbulkan kerumunan di stop dulu yok, agar PPKM lekas selesai. https://t.co/f9y1gWFNds",acara agustusan lomba amp kegiatan menimbulkan kerumunan stop yuk ppkm lekas selesai,2
2161,@n0tkessy Ngopi yuk :) panam gak ppkm,ngopi yuk panam ppkm,1
2162,"PPKM hari ke 3

Jari2 kita semakin terbiasa dan lancar menulis:

Turut berduka cita

20210705",ppkm hari jari terbiasa lancar menulis turut berduka cita,0
2163,"Perpanjangan PPKM Bentuk Komitmen Pemerintah Utamakan Kesehatan Rakyat. Berjuang Lawan Pandemi
https://t.co/6mdcSqkJwi",perpanjangan ppkm bentuk komitmen pemerintah utamakan kesehatan rakyat berjuang lawan pandemi,2
2164,"@Sherlynaliv07 Dulu sih waktu sekolah 
Abis PPKM ada MTK 😶",sih waktu sekolah habis ppkm matematika,1
2165,Fungsinya ppkm salah satunya ini. Otw indochina https://t.co/GUWmP9CCey,fungsinya ppkm salah satunya menuju indochina,0
2166,"PPKM : Pelan Pelan Kita Makmur
Setuju??? 😇😇",ppkm pelan pelan makmur setuju,2
2167,"@kompascom Terima kasih pemerintah , dari jaman psbb sampai ppkm level 4, nol besar....",terima kasih pemerintah jaman psbb ppkm level nol besar,0
2168,ldr bukan gara gara jarak TAPI PPKM 😭😭😭😭😭,hubungan jarak jauh gara gara jarak ppkm,1
2169,Ayo kita membantu pemerintah dalam mengatasi Pandemi Covid-19 dengan mematuhi aturan PPKM serta menjalankan Prokes 6M.Semesta Mendukung Jokowi https://t.co/PsML6Rm7hp,ayo membantu pemerintah mengatasi pandemi covid mematuhi aturan ppkm menjalankan prokes semesta mendukung jokowi,2
2170,"ada yg khawatir jika Thaliban sukses mengelola negerinya menjadi adil makmur bisa memotivasi negara negara lain utk mengikuti jejak nya.

selamat menikmati PPKM bersambung terus menerus shg kalian tdk bisa demo.",khawatir thaliban sukses mengelola negerinya menjadi adil makmur memotivasi negara negara untuk mengikuti jejak nya selamat menikmati ppkm bersambung terus menerus demo,1
2171,Personil Polsek Solokanjeruk melaksanakan sosialisasi PPKM Darurat. https://t.co/ZKgRvt7ym3,personil polsek solokanjeruk melaksanakan sosialisasi ppkm darurat,2
2172,"@00thinggs Selama ppkm mimpiin orang itu muluu, kenapa si :(",ppkm mimpiin orang muluu sih,1
2173,"@evvevvv Wkwk gatau aku klu disini. Cek di ig coba. Tp kalau disini kayanya krna ga trlalu ketat jdnya ppkm nya ga maksimal jg semua tmpat ttup, paling btasan wktu.",wkwk enggak tau cek ig coba kayaknya ketat jdnya ppkm nya maksimal tmpat ttup btasan waktu,0
2174,@geloraco @situmang123 Ppkm berlaku bt rakyat yg cari nafkah klu petugas satpol pp nikahan boleh bikin pesta undang 250 org Hrs Nya ppkm aturan tegas berlaku jg bt anggota aparat,ppkm berlaku rakyat cari nafkah petugas satpol pulang pergi nikahan pesta undang orang nya ppkm aturan tegas berlaku anggota aparat,0
2175,"Pemerintah memperpanjang PPKM pasti sudah di perhitungkan baik dan buruknya, kita sebagai rakyat hanya harus mematuhi kebijakan yg sudah berlalu, untuk menghilangkan covit mudah, butuh kerja sama antara rakyat dn pemerintah
#RedamPandemiJagaNKRI https://t.co/F4Rb0oR37S",pemerintah memperpanjang ppkm perhitungkan baik buruknya rakyat mematuhi kebijakan berlalu untuk menghilangkan covit mudah butuh kerja rakyat pemerintah,2
2176,PPKM: Para Penista Kapan Mampoes ?? https://t.co/qlEiXx1nkR,ppkm penista mampoes,0
2177,"@sbyfess Ke puskesmas aja nanti konsulnya bisa online selama ppkm, selama ada bpjs aman kok.",puskesmas konsulnya onlen ppkm bpjs aman,1
2178,@moongcuwii Iya kali ya bisa jadi juga;( tapi aku heran kok boleh si masuk kesini tanpa swab dulu kan lagi ppkm,iya kali iya jadi heran sih masuk kesini swab ppkm,0
2179,@Yang_M0elia Contoh yg merugikan rakyat  ppkm,contoh merugikan rakyat ppkm,0
2180,"@Bank_Aconk Patuhi aturan PPKM..
#BersatuPaduAtasiPandemi",patuhi aturan ppkm,2
2181,"Jangan biarkan dunia menjatuhkanmu, meski takdir kadang tak memihakmu.

PPKM_day",biarkan dunia menjatuhkanmu takdir kadang memihakmu ppkm hari,1
2182,"@Dedensyah13 Ppkm darurat memang gawat
Bikin rakyat jelata sekarat 😞",ppkm darurat gawat rakyat jelata sekarat,0
2183,@xaviremora Masih ppkm,ppkm,1
2184,Mendukung PPKM level 4 https://t.co/IJ6veGEHIP,mendukung ppkm level,2
2185,"@LorealParisID Wearing a mask in this new era is become my fav thing that i did for around 2 fcking yearsss lmao 😣 tapii.... Malah bikin cantikkk pake masker hihiw, dan karna ppkm aku jadi makin rajin skin&amp;body care an AAAKKK malah nyaman bgt dirumah wlopun kangen maen :' #YoureAWorkofArt",wearing mask this new era is become my favorit thing that did untuk around fcking years lmao cantik pakai masker hihiw ppkm jadi rajin skin amp body care an nyaman banget dirumah wlopun kangen main,2
2186,"jangan khawatir mba, sedikit banyak itu bs menaikkan imun tubuh kami selama masa ppkm. https://t.co/HSH1Sh6msF",khawatir mbak menaikkan imun tubuh masa ppkm,2
2187,"Akibat manjang manjangin PPKM, jenazah tidak bisa dikuburkan , karena selalu memanjang mayatnya. 😌",akibat manjang manjangin ppkm jenazah dikuburkan memanjang mayatnya,0
2188,@KompasTV Didenda atau penjara kayak pelanggar ppkm gak tuh?,didenda penjara pelanggar ppkm,1
2189,Ppkm sama psbb bedanya apa,ppkm psbb bedanya,1
2190,"Bersyukur waktu liburan foto sebanyak mungkin, waktu ppkm tiba hmmm liburan virtual dulu ye.",bersyukur waktu liburan foto waktu ppkm tiba hm liburan virtual ye,1
2191,PPKM Pelan pelan kondisi membaik...Jumat berkah....yuk berolga,ppkm pelan pelan kondisi membaik jumat berkah yuk berolga,2
2192,Muazin. Hiburan dikala PPKM diperpanjang. Mudah2an ga adu penalti.,muazin hiburan dikala ppkm diperpanjang mudah an adu penalti,1
2193,"Bersyukur sebab dengan PPKM dan Prokes Indonesia berhasil utk menekan terjadinya penyebaran virus copid-19....

PPKM tentu saja sangat membantu utk menyelamatkan kita...

#BersatuPaduAtasiPandemi https://t.co/ML3l7QZkvS",bersyukur ppkm prokes indonesia berhasil untuk menekan terjadinya penyebaran virus copid ppkm membantu untuk menyelamatkan,2
2194,"Yukkk ppkm udahan, karena diriku sudah sangat sangat butuh udara sejuk😶‍🌫️ https://t.co/wa6yxjtvxv",yuk ppkm udahan diriku butuh udara sejuk,1
